name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Excuse,2FD2StPTst6uMJF7cHBbP0,53.0,C418,0.48700000000000004,0.00692,-26.324,0,0.0338,0.988,0.95,0.141,0.0352,https://p.scdn.co/mp3-preview/72f93fb410e2cb6136c9dbf6c133b4e7e836a138?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273aaeb5c9fb6131977995b7f0e
Mauja Hi Mauja,2iXVckhPy7tP0wV9DvlrjZ,53.0,Mika Singh,0.738,0.873,-5.659,1,0.107,0.075,0.0294,0.225,0.484,https://p.scdn.co/mp3-preview/81516ba246e99f862281f785d8c1c4f9ebc55caf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f74e45241e2f9e6635f4726e
Tarzan & Jane,2R3gfyDoBo0uXZSwTiKysZ,53.0,Toy-Box,0.74,0.965,-4.351,0,0.145,0.0136,9.46e-05,0.6609999999999999,0.797,https://p.scdn.co/mp3-preview/74a926f483ae858dc407f5e48ab97884b002de37?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737602a4503f2856b21f8c5924
My Way,5PIveStlGgjVL54GpVcqxr,53.0,Usher,0.815,0.521,-8.177999999999999,0,0.136,0.0105,0.0,0.0509,0.887,https://p.scdn.co/mp3-preview/591b0e08b371ab6162dfbb0e44f48660e303bd81?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844
Dust N' Bones,4vtXsXvSYaTfKQ0dJXbJGu,53.0,Guns N' Roses,0.445,0.922,-6.665,1,0.0443,0.0189,0.00244,0.18100000000000002,0.449,,https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873
Pound Cake / Paris Morton Music 2,7EAI848gzAJpFsEmk6Wi3c,53.0,Drake,0.521,0.762,-6.75,1,0.534,0.139,1.11e-05,0.114,0.264,,https://i.scdn.co/image/ab67616d0000b273a4dfa7122ec07fe3a1af22e7
En realidad,3I4kCERqFLTFNVwl5YCKo9,53.0,Abracadabra,0.617,0.37200000000000005,-13.622,1,0.0339,0.33799999999999997,0.0,0.159,0.28600000000000003,https://p.scdn.co/mp3-preview/08bd147b3fd504892cdb84ee5f8552b718ec317d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273376451474ddfad3d569af312
Conspiracy,21aVkXDch0A1nXo9he3j8L,53.0,Paramore,0.48700000000000004,0.905,-4.337,0,0.0562,0.0020800000000000003,0.00345,0.11699999999999999,0.317,https://p.scdn.co/mp3-preview/376b5a23fb7ea50ba16c14d825806daa715727dd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735cab62839794c2cc3d6a135b
"Album for the Young, Op. 39: No. 3. Mamma (Maman)",4GjfVYoUJ0OCmDiL869kUJ,53.0,Pyotr Ilyich Tchaikovsky,0.418,0.00869,-37.257,1,0.0455,0.996,0.9620000000000001,0.105,0.42,https://p.scdn.co/mp3-preview/496f8910ef5237270cf9a50ea16403808cebdbd7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273de85ed9cb88601985f70dc16
Voodoo Child (Slight Return),6d3I7THB2bONUkxOo1DvmZ,53.0,Jimi Hendrix,0.35600000000000004,0.905,-6.652,1,0.309,0.502,0.0137,0.0561,0.43799999999999994,https://p.scdn.co/mp3-preview/99ff9aeb7277fae58d72af32fc3e1982ab4c1907?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d
"Sin aliento, 1984",5H8JFqWDX83ftWCYhOhO1E,53.0,Danza Invisible,0.605,0.6859999999999999,-12.455,0,0.0281,0.008709999999999999,0.0008710000000000001,0.29600000000000004,0.8370000000000001,https://p.scdn.co/mp3-preview/7b16a2bf7c6d789c5f3e78c02d7a33cd4c79c800?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732f045a7d3a307248f603cb19
Dramamine,4p82pfEa4cayPqXLN6Rhzm,53.0,Modest Mouse,0.376,0.736,-9.437999999999999,0,0.0412,0.326,0.105,0.107,0.7959999999999999,https://p.scdn.co/mp3-preview/a11bcd88bdab2cadac6f78f0de7dca71f83ca7ba?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ecfe46f1fb481d6dc0e5371e
Desmadre en el Bano,1Ol3bF5wsj50dTJ0JCwaFb,53.0,Los Amos De Nuevo Leon,0.713,0.95,-4.902,1,0.138,0.45299999999999996,0.0,0.348,0.9,https://p.scdn.co/mp3-preview/9bf55b3b49997fee86a96a3cf5183912bbf1cc5e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c2bb44a631302716839be937
Junction City Queen,4xZljL5IASNZZLhP38SIaD,53.0,Tyler Childers,0.522,0.17300000000000001,-14.027000000000001,1,0.0317,0.929,0.00203,0.10800000000000001,0.511,https://p.scdn.co/mp3-preview/4827f81c16200f4949fb2142b06b83e174812e18?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273662482495c5ac20d03a32c9a
Straight Outta Compton - Extended Mix / Edit,3eGBESLT08agei7veoLLlz,53.0,N.W.A.,0.773,0.9470000000000001,-5.824,1,0.249,0.11699999999999999,0.0,0.44,0.46399999999999997,,https://i.scdn.co/image/ab67616d0000b273374a967dda0cd404061b0607
HIGHSCHOOL OF THE DEAD,254FAW8agT5ePrypOck8yA,53.0,KISIDA KYODAN & THE AKEBOSI ROCKETS,0.355,0.9590000000000001,-2.488,1,0.11800000000000001,0.0078,0.000283,0.16699999999999998,0.449,https://p.scdn.co/mp3-preview/9e3559480f6642bb1993ddac62811a4a11a8f97d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739468f8ecff6b6c0d17256afd
Man On Fire,6Kn5yzAyOw3jf4Y5a6d1Oq,53.0,Edward Sharpe & The Magnetic Zeros,0.47600000000000003,0.478,-11.765999999999998,1,0.0395,0.779,0.11699999999999999,0.10300000000000001,0.489,https://p.scdn.co/mp3-preview/af13c0f34e16884632cd7b329291033f68db3ab7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dcea8424b75573a4db7714d1
Everybody Hurts,57gIhFXdJ5M9JuNDcbpcEk,53.0,Avril Lavigne,0.45399999999999996,0.748,-3.9730000000000003,1,0.0281,0.006959999999999999,0.00035099999999999997,0.11699999999999999,0.358,https://p.scdn.co/mp3-preview/0c22073637b017f705846c1915a7aa52218010a9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6
Tears Over Beers,4G6E84lvx8jJh4lWv7Fecm,53.0,Modern Baseball,0.29,0.629,-7.0520000000000005,1,0.0637,0.0008439999999999999,0.000728,0.107,0.289,https://p.scdn.co/mp3-preview/a2211c31d2b5a99be79fa8d207607d1ab0bd9731?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27316463e68c0bdc4315d82d4d6
Tyrone - Live,1MCem6JigI6jgQPMgriKbU,53.0,Erykah Badu,0.46399999999999997,0.598,-10.051,0,0.11199999999999999,0.0241,2.6000000000000002e-05,0.977,0.353,,https://i.scdn.co/image/ab67616d0000b273e0ea9746f6d9b5132f2f4e2a
Cumbia Francesa,74VcBE1CXvIIOMGqHJn74z,53.0,Grupo Saya,0.677,0.8170000000000001,-5.7170000000000005,1,0.0495,0.289,0.0,0.0823,0.965,https://p.scdn.co/mp3-preview/9572d9d682854b986210699c77f7876861a89dd7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27339b0082eec61a473e7889221
Staple It Together,7tmzwBMr53py6u2zD877P3,53.0,Jack Johnson,0.8190000000000001,0.792,-6.068,1,0.0507,0.00665,0.0076,0.0783,0.78,,https://i.scdn.co/image/ab67616d0000b27306b42768ebe736eec21336ea
I Know Him So Well,2M3E9wbFtqdkSGkhfHikFh,53.0,Elaine Paige,0.423,0.21100000000000002,-12.267999999999999,1,0.0287,0.82,0.0,0.0894,0.131,https://p.scdn.co/mp3-preview/2b55cc1a2184803a2845646b293e3d6e168ac8b3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e54e5178cd33503d0970abba
"Happy Working Song - From ""Enchanted"" / Soundtrack Version",7G061Oqw7NXFr1NDTpXoI4,53.0,Amy Adams,0.508,0.341,-10.175,1,0.0814,0.8440000000000001,0.0,0.325,0.6459999999999999,,https://i.scdn.co/image/ab67616d0000b27315c3e5b8ebd6e282604c7e6f
Wag Mo Na Sana,0gImXXLxJxmGBUhFXc6J5D,53.0,Parokya Ni Edgar,0.613,0.665,-8.478,1,0.0299,0.42200000000000004,0.00656,0.105,0.493,https://p.scdn.co/mp3-preview/bff60afee5a5e5119dd9121c9cea05c244781710?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d37f9a6be4c926f806645401
Heavenly Day,2vy6F2C23RxlGJvbdA7NTq,53.0,Patty Griffin,0.3,0.364,-7.385,1,0.032,0.7979999999999999,6.35e-06,0.11599999999999999,0.391,https://p.scdn.co/mp3-preview/21bfbf77798b8b67f26bfd3155d91ab6ea4846dc?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e3e91dbf69015b897feae09e
Angel,6LBcHFbzmKSgGjZapRE2B5,53.0,Akon,0.565,0.867,-2.503,1,0.0318,0.0571,0.0,0.177,0.325,,https://i.scdn.co/image/ab67616d0000b273479c117a2f0ddecef8a048ba
Fly,0UdTjf1Bhw6zJOG86GrbiJ,53.0,Ludovico Einaudi,0.16,0.17800000000000002,-18.749000000000002,0,0.036000000000000004,0.9940000000000001,0.848,0.0675,0.0348,https://p.scdn.co/mp3-preview/cd9f5fd0f46e83c9b39ebf3a9d70728498afba23?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f467e2ec788dba4079c99bdf
I Think I ll Just Stay Here And Drink,0CuRbMD1eFaHJQxF4vc5cP,53.0,Merle Haggard,0.575,0.39899999999999997,-15.716,1,0.0369,0.0815,0.07,0.16,0.759,https://p.scdn.co/mp3-preview/8a4479cf52e98b1a3ad6ad2da6bcbb913fd2c4a4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733fcd1abc994c07d73df21773
Solín,4OnOwfpbZCwHnFNDqgjOuS,53.0,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.405,0.6759999999999999,-8.491,1,0.0471,0.0236,0.00106,0.0952,0.7559999999999999,https://p.scdn.co/mp3-preview/e26dd1f31613446eb543c442770681a773b0d019?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273328736ed5cd212182ca2e315
Dime Que Me Quieres (Bring A Little Lovin),4pupiOjh6MWxPUTIroVaJy,53.0,Ricky Martin,0.746,0.595,-15.984000000000002,1,0.0462,0.025,1.24e-05,0.0413,0.893,https://p.scdn.co/mp3-preview/cd96c5410fb34dcfe7356bb94234079519bcefdd?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273148d95e8ff08fe311c9c995d
Coming Around Again,58Ga5VQlZMnCUV6ZRqf76k,53.0,Carly Simon,0.631,0.363,-14.331,1,0.0336,0.632,4.6399999999999996e-05,0.084,0.266,https://p.scdn.co/mp3-preview/76390493bd3eb2764298a318050957ca297a7ea9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a5167411cd7d1bb6a02ca508
Girlfriend,338gPBomyqx33wfeF1AGOd,53.0,Matthew Sweet,0.529,0.7140000000000001,-6.315,1,0.031,0.009009999999999999,6.26e-06,0.0772,0.8140000000000001,https://p.scdn.co/mp3-preview/1700e8534f54cf161f3c26a4f790eab281c4e1ab?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27320dd34995f582d7f6ba99c8e
Up on the Roof,2806jBTs12WAfzFImSxJzL,53.0,The Drifters,0.584,0.489,-6.182,1,0.0277,0.755,0.0,0.133,0.777,https://p.scdn.co/mp3-preview/2efef469c0f4a3a44f53f8d81d82594ad440ceb9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733bb8851909c64440332fa8f4
Ángel para un Final,3zgZVIuSwVwMxMxvRN8yqO,53.0,Silvio Rodríguez,0.518,0.209,-17.736,1,0.0403,0.851,0.000125,0.0764,0.332,https://p.scdn.co/mp3-preview/6484485542b05bdf692b2b56b7b398e364cf954c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730e806770f9ff78416438a7de
Something to Remind You,4wOQ8upbW1GzHCWjPlISKP,53.0,Staind,0.414,0.295,-9.271,0,0.033,0.846,0.0,0.079,0.218,https://p.scdn.co/mp3-preview/c2d99fdd726689408e75ee092af22ef1d5d5cf60?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273434b823937e6587b4b41e98a
Porcelain,6WUjz18yIeTGDR1E69WHtf,53.0,Red Hot Chili Peppers,0.371,0.259,-11.352,1,0.0312,0.44299999999999995,0.0038399999999999997,0.0752,0.0467,https://p.scdn.co/mp3-preview/26d0670b0790e6360dd88fd5bd0356ad5ba9d047?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595
"Next To You, Next To Me",37KWffCdnLyHqvhugCQNM6,53.0,Shenandoah,0.65,0.7120000000000001,-8.25,1,0.0253,0.418,2.2800000000000002e-05,0.04,0.9209999999999999,,https://i.scdn.co/image/ab67616d0000b27365d20f83aecb125df605a892
Where Is My Mind?,2dJrn376fJPUCj1f4txnRQ,53.0,Trampled by Turtles,0.523,0.48200000000000004,-6.646,1,0.0245,0.612,0.0103,0.264,0.28300000000000003,https://p.scdn.co/mp3-preview/a9362dff3f46ea722a98bac0a8bf77e5a3dcae07?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f1e6206a3672ea08fe52aa17
La Ultima Palabra,2FpFT8olvwhsGoeiEKpT36,53.0,Daniel Calveti,0.679,0.395,-10.052,1,0.0318,0.353,8.75e-05,0.17300000000000001,0.21600000000000003,https://p.scdn.co/mp3-preview/9f79ea964aaa7bf7ff5d9559d30d53db930f014d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27311cdb6ff9ef7e105c0be177f
Me Without You,3LEBulRQI5hHe2TUKKswUf,53.0,TobyMac,0.775,0.785,-3.503,0,0.0411,0.00247,0.0,0.0669,0.963,,https://i.scdn.co/image/ab67616d0000b27365829d58a159958643aa33c0
LUCIFER,7xAACq6jlGqXw4bNCTYcm6,53.0,SHINee,0.75,0.914,-1.819,0,0.0518,0.0323,0.0,0.107,0.866,https://p.scdn.co/mp3-preview/8799dd37bdc0acd2982fc5da053f86acb51efda6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27390ad9f6d2ba8838a689999cc
Entombed,4bLCPfBLKlqiONo6TALTh5,53.0,Deftones,0.39899999999999997,0.753,-3.8819999999999997,1,0.0375,0.0059299999999999995,0.128,0.366,0.16699999999999998,https://p.scdn.co/mp3-preview/fff84797430c2826a2d71b25c59b2ab84fbec2b1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27373652b7a0dc388dd1d044b69
Cover Me,5Bb88WRO4906ngHGMvkv4P,53.0,Candlebox,0.591,0.638,-6.957999999999999,1,0.028999999999999998,0.00619,4.69e-06,0.113,0.348,https://p.scdn.co/mp3-preview/713702f6e4134934c987a5b33696f801d79fb708?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dbb1223a6220632f14872c46
We Run The Night,0mtPNQl5vePVwiI9Vykp7L,53.0,Havana Brown,0.6970000000000001,0.861,-4.388999999999999,0,0.14400000000000002,0.0048200000000000005,1.83e-06,0.41,0.703,,https://i.scdn.co/image/ab67616d0000b273b86d4ead1dc78f37030f394a
Welcome To Jurassic Park,7MW1YzseA4CGfrZMBLqQWK,53.0,John Williams,0.11699999999999999,0.0843,-20.023,1,0.038,0.902,0.882,0.0764,0.0529,,https://i.scdn.co/image/ab67616d0000b27392f051ce3c585b5c2db21d52
Juan Charrasqueado,58dUntpcd9w1JKpFdUmtoT,53.0,Antonio Aguilar,0.622,0.508,-4.771,1,0.0392,0.562,0.0,0.12,0.838,,https://i.scdn.co/image/ab67616d0000b273252379c505ac18e755b3b0e0
"Bach, J.S.: Violin Partita No. 2 in D Minor, BWV 1004: V. Chaconne",5Z1kjTgKJVWvEizpZc3G1S,53.0,Johann Sebastian Bach,0.245,0.109,-18.066,1,0.045,0.991,0.7440000000000001,0.127,0.209,https://p.scdn.co/mp3-preview/7f34e112514d45e7e4de479ec5ed980e41095073?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ae55bae258aa1bfeae79c61d
I'll Be There For You,67YIAxlMlfSNmbnt83zGKh,53.0,Bon Jovi,0.43700000000000006,0.727,-5.432,1,0.0293,0.0532,0.0,0.10300000000000001,0.233,,https://i.scdn.co/image/ab67616d0000b2739eab675488b81ed7c5767aaf
The Sidewinder Sleeps Tonite,7tLTov4Ax1pyGcaV4qWrP5,53.0,R.E.M.,0.647,0.8420000000000001,-6.331,0,0.0308,0.055999999999999994,3.41e-06,0.32,0.777,,https://i.scdn.co/image/ab67616d0000b273ace3e7aae0b7c78bbe1c4f35
Hallelujah,35YZB3NoKwJezIXb1OWaJd,53.0,Paramore,0.396,0.863,-2.6460000000000004,1,0.0453,0.000787,1.95e-06,0.27899999999999997,0.43799999999999994,https://p.scdn.co/mp3-preview/f67f14214eb6fa66c2b8c6901a1040fc1cbb60ee?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bee754528c08d5ff6799a1eb
(You Gotta Walk) Don't Look Back - 2002 Remaster,2vDUqLZsaEEYmREcRo9gnn,53.0,Peter Tosh,0.7859999999999999,0.784,-4.9510000000000005,1,0.0608,0.452,0.0477,0.0791,0.812,https://p.scdn.co/mp3-preview/031f5843ee0fdf573f0c15f265669e7a4ba0c02d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273193905c508f67aa6e9d425e7
Linda Demais,5VMNUUiQ5FgS3wCTG8uy0F,53.0,Roupa Nova,0.509,0.672,-7.343,1,0.0305,0.42,0.0,0.17800000000000002,0.531,https://p.scdn.co/mp3-preview/d1cd4468a330f606c8c5bfbd130d13a3b950aeec?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27352f64465cdb6b0f4f469ec8b
Hands of Time,0eFRusokOSibQkJS6hE9pl,53.0,Groove Armada,0.752,0.466,-7.818,1,0.0328,0.45,0.725,0.105,0.39899999999999997,https://p.scdn.co/mp3-preview/deb751854596881eb713872f7093060377d6faf8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f13272791427c9cef353d5e9
Stacked Actors,1vziI0NCJKrqKiG94COHBa,53.0,Foo Fighters,0.502,0.934,-5.145,1,0.05,0.00203,0.0010199999999999999,0.23399999999999999,0.67,https://p.scdn.co/mp3-preview/d7350c743c3d917f2a1391a73c73b996a24b665e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731759635c92b6314d3d3c9fe9
愛如潮水,0OOIgBn2ba6BQLInoUuZnj,53.0,Jeff Chang,0.564,0.493,-9.53,1,0.033,0.151,1.13e-06,0.161,0.243,https://p.scdn.co/mp3-preview/15625e0dc4139556c6f8afb03d1529234330c1b5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b0b492758f8a8bda5af85349
¡Oh Mamá! Ella Me Ha Besado,5tQj4QVkWpb0EqfpVaOYBk,53.0,Pablo Ruiz,0.852,0.5579999999999999,-14.255999999999998,1,0.0349,0.789,0.0171,0.155,0.973,,https://i.scdn.co/image/ab67616d0000b273661d104f0707093c5af387f5
Landslide (Glee Cast Version) (feat. Gwyneth Paltrow),7LSAtbMWcyKWjIrFOroPhz,53.0,Glee Cast,0.637,0.41600000000000004,-7.595,1,0.0269,0.434,0.0,0.139,0.588,https://p.scdn.co/mp3-preview/dc2e0c16f090cade4f526d5b6f8afb2093d85803?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738c022bf39e661d68fbc9a9ce
Ella Uso Mi Cabeza Como Un Revolver - MTV Unplugged,00TU7szqwBrxWTd9SO7ihK,53.0,Soda Stereo,0.37200000000000005,0.764,-7.352,1,0.0347,0.00285,0.0121,0.708,0.22,https://p.scdn.co/mp3-preview/336c49f10e12bd004830a2cd9d5cab631fd22bce?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732a42a49159a49370978e8e85
The Proof of Your Love,5pNavG44Qct8Vm5vQDDxYF,53.0,for KING & COUNTRY,0.396,0.6709999999999999,-6.952999999999999,0,0.0351,0.0984,0.0,0.0844,0.257,https://p.scdn.co/mp3-preview/2ccda731186651e71abb79ac5bf4789f73b52156?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b3e7d09ce7493d8c41c43ac9
"Ooh Wee (feat. Ghostface Killah, Nate Dogg, Trife & Saigon)",4WimB4Ei0LU3MotHhL3kBL,53.0,Mark Ronson,0.727,0.961,-3.761,0,0.098,0.0278,7.85e-06,0.33399999999999996,0.8,https://p.scdn.co/mp3-preview/28e48d84156f963dcfcaf3089bdb88ad2d8563f9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e58775d8015f2ea0b85dc57d
The Rainbow - 1997 Remaster,4k2CdsRopiwCKqO6rOSiVY,53.0,Talk Talk,0.305,0.0826,-21.086,0,0.0389,0.855,0.78,0.109,0.0345,https://p.scdn.co/mp3-preview/ce147b37b0413cddf66e128bc68b816ce3b10de7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ffe0a3da07cf3df21fe4d79b
Run Right Back,5HgAZuHFAU5qLLMYuIQkgq,53.0,The Black Keys,0.511,0.7659999999999999,-5.445,0,0.0473,0.03,0.007520000000000001,0.221,0.632,https://p.scdn.co/mp3-preview/26e16b2e6608d655f4648b85fcd7e751ddf5966d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993
Veronica,5zHgT1ibsBrSOEnQwZapto,53.0,Elvis Costello,0.63,0.757,-6.731,1,0.0359,0.128,4.9e-05,0.355,0.737,https://p.scdn.co/mp3-preview/41768288d2b51813151f54fd6f1507b03c80f61b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27320e30536cafd2faa0c4050d6
MegaMan,00NUqFMIpCsrYPbM9YpVHQ,53.0,Lil Wayne,0.504,0.856,-5.024,0,0.28600000000000003,0.0114,0.0,0.256,0.335,,https://i.scdn.co/image/ab67616d0000b273a1edbe4e3f3e3fe296816af4
Demon Days,2k6hpKTyubRVOmQR11ViY3,53.0,Gorillaz,0.499,0.637,-9.035,1,0.0401,0.0265,0.228,0.226,0.10300000000000001,https://p.scdn.co/mp3-preview/d6be255de46546831f9f3f71f68f35da25298642?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Chuy Y Mauricio,04xO1gevudj8k7y2wTGTjC,53.0,El Potro De Sinaloa,0.9179999999999999,0.42200000000000004,-4.506,1,0.0712,0.66,0.000992,0.033,0.9620000000000001,,https://i.scdn.co/image/ab67616d0000b27381a477ecac0538f0f5bd53b8
Heaven Sent,2E90KUsor4U2abOJGFKtfx,53.0,Keyshia Cole,0.642,0.742,-3.614,0,0.0429,0.0832,0.0,0.0887,0.40700000000000003,,https://i.scdn.co/image/ab67616d0000b273911ef35f75422d0482cec8bf
忽然之間,1VY48jCBWuapKl0N5MXoJD,53.0,Karen Mok,0.72,0.322,-10.226,1,0.0383,0.752,1.85e-06,0.228,0.287,https://p.scdn.co/mp3-preview/5945617013c43dcd12796890d3112b43df3d15b4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731e8fce4e9f9a4eb4a4215cc3
"It's OK, I Wouldn't Remember Me Either",0GwRPApySiOtZjX3KkPrBm,53.0,Crywank,0.535,0.0336,-26.101999999999997,1,0.0617,0.873,0.000669,0.111,0.135,https://p.scdn.co/mp3-preview/578fdcec4d9182a01c39be8f9f0200ebd989099c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27387a6722942b3662ea76df7d2
Where I Belong,1N2fNKIlJJ6PQgcVD1GrBP,53.0,Building 429,0.536,0.664,-4.735,1,0.0276,0.48200000000000004,0.0,0.0925,0.38,https://p.scdn.co/mp3-preview/44b67f20659b0a7fa05211e8e467a0e4348bfeb4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c26aef3a7a46cf5c2ca65709
F-U (feat. Meek Mill),6cyY0oyuKOD9Y5CDbyYMIm,53.0,Yo Gotti,0.71,0.799,-4.876,1,0.121,0.000234,0.0,0.527,0.423,https://p.scdn.co/mp3-preview/c4085bd5d65587f1361177706597b53739698288?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273808c9711fcb1dfc6cb3d9ce1
The Last Fight,79rFv44RxuMb70y6sHC14l,53.0,Bullet For My Valentine,0.3,0.971,-3.1180000000000003,1,0.142,0.00045599999999999997,0.0,0.28300000000000003,0.336,https://p.scdn.co/mp3-preview/b5834d1eb15fc758b6cb1568c273b5ea14e47a70?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f467961e3089fd694c893584
These Streets,28esDV44p70LGwdPKxGZZ1,53.0,Paolo Nutini,0.721,0.299,-9.672,1,0.0412,0.872,0.0,0.132,0.445,https://p.scdn.co/mp3-preview/d5c58a7e141d0ff16400487a5d0e90e186d0b9cb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273280a44b1caee9f2109602c41
"Red Wine, Mistakes, Mythology",5GrY7sz8KXGFVT7s1UWoaV,53.0,Jack Johnson,0.792,0.402,-8.371,1,0.0514,0.545,3.71e-06,0.054000000000000006,0.642,,https://i.scdn.co/image/ab67616d0000b2735575761306bf1f0a18497438
"Chopin: Nocturne No. 8 in D-Flat Major, Op. 27 No. 2",4hbvrHgfZ8lqFrPx1Ztd6j,53.0,Frédéric Chopin,0.359,0.0323,-24.408,1,0.0377,0.9890000000000001,0.91,0.0938,0.0728,https://p.scdn.co/mp3-preview/9a2541a46c1618b54ce7e986f0a3575a8e9db6d7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fb1b5065aa7176e356aea4c0
House of Pain - 2015 Remaster,6fYlvN1IlHi3cSY3tyZH1T,53.0,Van Halen,0.321,0.9740000000000001,-4.8260000000000005,1,0.0788,0.000713,0.0713,0.35100000000000003,0.65,https://p.scdn.co/mp3-preview/dd08b2c633be002f7ef573ad0608be0ad7a9d0d7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27355edae0d1a09c0f90351a0a7
