name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
UN DIA (ONE DAY) (Feat. Tainy),0EhpEsp4L0oRGM0vmeaN5e,93.0,J Balvin,0.5710000000000001,0.693,-8.234,0,0.0545,0.00536,0.0,0.17300000000000001,0.39299999999999996,,https://i.scdn.co/image/ab67616d0000b273312bd86cc2db22fde885ee73
POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,93.0,DJ Khaled,0.8,0.56,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,https://p.scdn.co/mp3-preview/f06dde25172503546a3b136fba9822a89866a2d3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617
Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,92.0,Pop Smoke,0.48,0.602,-6.335,0,0.368,0.48700000000000004,0.0,0.0848,0.26899999999999996,,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,92.0,Powfu,0.726,0.431,-8.765,0,0.135,0.731,0.0,0.696,0.348,https://p.scdn.co/mp3-preview/d951d03a53af76165e0f8550ce0319d526c6910d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167
Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,91.0,Jason Derulo,0.789,0.711,-4.248,1,0.040999999999999995,0.0332,0.0,0.0876,0.753,https://p.scdn.co/mp3-preview/a571ff5fe255c4a51a609afa67bafd821ea396bf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27354eab2e4aa8b8706b6b526d2
Midnight Sky,27ycaQnQAxaPiyeg3nr2aB,91.0,Miley Cyrus,0.705,0.8140000000000001,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,https://p.scdn.co/mp3-preview/837e5649e915ca76f814a3923612703ed7fed29d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d59c3c489691c8b41043cab2
Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,91.0,Chris Brown,0.755,0.578,-8.932,0,0.145,0.316,0.0,0.25,0.581,https://p.scdn.co/mp3-preview/cd1e4584425d4be8eae7489d704a36c3166a0065?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27363e0ddbb488d0eeec0e738fc
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2MbdDtCv5LUVjYy9RuGTgC,91.0,Jack Harlow,0.904,0.723,-5.224,0,0.26,0.0631,0.0,0.185,0.835,https://p.scdn.co/mp3-preview/3748f897bbea6068b383ea857ace01b9a5236a06?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b5f0a8d46cef9647548c64dc
Wishing Well,2U5WueTLIK5WJLD7mvDODv,91.0,Juice WRLD,0.65,0.613,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,91.0,Pop Smoke,0.7090000000000001,0.5479999999999999,-8.493,1,0.353,0.65,1.59e-06,0.133,0.5429999999999999,,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG,91.0,Juice WRLD,0.625,0.8140000000000001,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
Dance Monkey,2XU0oxnq2qxCpomAAuJY8K,90.0,Tones And I,0.8240000000000001,0.588,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,https://p.scdn.co/mp3-preview/535ffea66207a0fc07d57fbaea7b5594be797f9b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c6f7af36ecdc3ed6e0a1f169
ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,90.0,Surf Mesa,0.674,0.774,-7.567,0,0.0892,0.0686,0.0018800000000000002,0.39299999999999996,0.33,,https://i.scdn.co/image/ab67616d0000b273b3de5764cc02f94714487c86
Someone You Loved,7qEHsqek33rTcFNT9PFqLf,90.0,Lewis Capaldi,0.501,0.405,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,90.0,DJ Khaled,0.695,0.34299999999999997,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.22899999999999998,https://p.scdn.co/mp3-preview/730e8f890f342ab3efd4b734a314cfea2407efb7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737db0d21fc5696a3fcedfb933
Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,90.0,Ariana Grande,0.597,0.45,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,,https://i.scdn.co/image/ab67616d0000b2732babb9dbd8f5146112f1bf86
The Box,0nbXyq5TXYPCO7pr3N8S4I,89.0,Roddy Ricch,0.8959999999999999,0.586,-6.687,0,0.0559,0.10400000000000001,0.0,0.79,0.642,https://p.scdn.co/mp3-preview/52c74a85b9b187b8f51bfe1c7b19a25f7624161a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f
Circles,21jGcNKet2qwijlDFuPiPb,89.0,Post Malone,0.695,0.762,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02
The Woo (feat. 50 Cent & Roddy Ricch),1H7KnK26kc1YyellpbINEn,89.0,Pop Smoke,0.49,0.618,-5.655,1,0.10400000000000001,0.0221,3.77e-06,0.259,0.28600000000000003,,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
Memories,2b8fOow8UzyDFAE27YhOZM,89.0,Maroon 5,0.764,0.32,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,,https://i.scdn.co/image/ab67616d0000b273b8c0135a218de2d10a8435f5
Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,88.0,Ritt Momney,0.39899999999999997,0.491,-10.777999999999999,0,0.0538,0.0563,0.0008900000000000001,0.11,0.151,https://p.scdn.co/mp3-preview/43e2f68fc66eb394aebab52b14afde64607f0e77?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d52d8eb3be188231e120dbbd
Robbery,6Hj9jySrnFppAI0sEMCZpJ,88.0,Juice WRLD,0.685,0.6920000000000001,-5.122000000000001,1,0.0457,0.32799999999999996,0.0,0.153,0.578,,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4
Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,88.0,Lady Gaga,0.672,0.855,-3.764,1,0.0397,0.021,0.0,0.32299999999999995,0.6459999999999999,,https://i.scdn.co/image/ab67616d0000b273c8583f0bd97d3042d4971acf
Still Don't Know My Name,6N22FZs2ZhPBYi3b9XPajV,88.0,Labrinth,0.316,0.63,-5.962999999999999,1,0.11699999999999999,0.47100000000000003,0.262,0.205,0.313,https://p.scdn.co/mp3-preview/2f3df1d334b61c34fbf5e9baf75d5e02897c0964?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867
bad guy,2Fxmhks0bxGSBdJ92vM42m,88.0,Billie Eilish,0.701,0.425,-10.965,1,0.375,0.32799999999999996,0.13,0.1,0.562,,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,88.0,salem ilese,0.738,0.621,-7.313,1,0.0486,0.424,7.39e-06,0.6920000000000001,0.715,,https://i.scdn.co/image/ab67616d0000b2731cb068e27f83975bc827586e
Tusa,7k4t7uLgtOxPwTpFmtJNTY,88.0,KAROL G,0.8029999999999999,0.715,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,,https://i.scdn.co/image/ab67616d0000b273ddd3154c58e15a8bdb63bbcc
HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,88.0,Travis Scott,0.598,0.42700000000000005,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,https://p.scdn.co/mp3-preview/d9b90990dab9d8376d05c5d4a6b7ac3e99c03763?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b
Wonder,5KCbr5ndeby4y4ggthdiAb,88.0,Shawn Mendes,0.33299999999999996,0.637,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,,https://i.scdn.co/image/ab67616d0000b2733d9621bb2904dc57a60a6b36
Falling,1ZMiCix7XSAbfAJlEZWMCp,87.0,Harry Styles,0.5670000000000001,0.267,-6.502000000000001,1,0.0299,0.8390000000000001,1.46e-06,0.08900000000000001,0.0592,https://p.scdn.co/mp3-preview/755e88e49f038885df13efc6689381a2068e972d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",5DoLhdU27owX1NMrKLUbUl,87.0,Super Yei,0.863,0.669,-5.952000000000001,0,0.282,0.111,0.0,0.0569,0.9470000000000001,https://p.scdn.co/mp3-preview/6914e287bf1c8a18d9c0849e18fcfe84a88de35a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27355fd948694de3039b1f87c76
Ride It,2tnVG71enUj33Ic2nFN6kZ,87.0,Regard,0.88,0.7509999999999999,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,https://p.scdn.co/mp3-preview/278c488e5cd64d303bff3cacf7780ba2c045b2e4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735c27813ae019011fcb370c78
Adore You,3jjujdWJ72nww5eGnfs2E7,87.0,Harry Styles,0.6759999999999999,0.7709999999999999,-3.675,1,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a
Say So,3Dv1eDb0MEgF93GpLXlucZ,87.0,Doja Cat,0.787,0.6729999999999999,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,https://p.scdn.co/mp3-preview/1ddded6adc5b2f4e77088b793bd4e53123843f6c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533
FRANCHISE (feat. Young Thug & M.I.A.),4jVBIpuOiMj1crqd8LoCrJ,87.0,Travis Scott,0.835,0.6990000000000001,-5.405,0,0.27699999999999997,0.00671,0.0,0.195,0.547,https://p.scdn.co/mp3-preview/06945b5c44f23c9e11d648c48076a942dfe075ac?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27370f2ab5608885749f7210b5f
ROXANNE,696DnlkuDOXcMAnKlTgXXK,87.0,Arizona Zervas,0.621,0.601,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,https://p.scdn.co/mp3-preview/17c8499c72603f1a2726dd121eb245c445d1dd84?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273069a93617a916760ab88ffea
Believer,0pqnGHJpmpxLKifKRmU6WP,87.0,Imagine Dragons,0.7759999999999999,0.78,-4.374,0,0.128,0.0622,0.0,0.081,0.6659999999999999,,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a
Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,87.0,Juice WRLD,0.6940000000000001,0.685,-6.535,0,0.133,0.22399999999999998,0.0,0.124,0.306,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
my future,2ygvZOXrIeVL4xZmAWJT2C,87.0,Billie Eilish,0.444,0.309,-10.956,1,0.062,0.795,0.132,0.35200000000000004,0.0875,,https://i.scdn.co/image/ab67616d0000b273c6031b915b9ce1378be1200f
Ice Cream (with Selena Gomez),2J4P46vCFm1rPkNkp9pZWX,87.0,BLACKPINK,0.79,0.7290000000000001,-3.843,1,0.33399999999999996,0.0342,9.31e-05,0.0411,0.904,,https://i.scdn.co/image/ab67616d0000b2733709f2400b95a7c6f22a7ee0
Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87.0,Curtis Waters,0.885,0.685,-6.428999999999999,0,0.0627,0.33,0.0,0.14800000000000002,0.937,https://p.scdn.co/mp3-preview/c808d021da89d90917ec14086eb93d79182c6fd9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c8e201b69f790a7c6e7e1429
Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,87.0,Kane Brown,0.727,0.626,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,https://p.scdn.co/mp3-preview/4f50fb968d7c3ad92748fdcaec6ab9071dc0535f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b670be86ddfa9d49caa56971
everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,87.0,Billie Eilish,0.7040000000000001,0.225,-14.454,0,0.0994,0.902,0.657,0.106,0.243,,https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249
Before You Go,7ce20yLkzuXXLUhzIDoZih,87.0,Lewis Capaldi,0.45899999999999996,0.575,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,,https://i.scdn.co/image/ab67616d0000b273f6cda6c81dd1c2d5783fbd2d
Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,87.0,Marshmello,0.63,0.633,-7.087999999999999,1,0.0457,0.0077599999999999995,0.0,0.0541,0.452,,https://i.scdn.co/image/ab67616d0000b273fdf2e993e10e67396b3bf759
Party Girl,5RqR4ZCCKJDcBLIn4sih9l,87.0,StaySolidRocky,0.728,0.431,-9.966000000000001,0,0.0622,0.7490000000000001,0.0,0.0996,0.629,https://p.scdn.co/mp3-preview/734041c8149469e7b104713d2c5ae209eab54003?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f3fb166b5515fb19b070773c
Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86.0,Pop Smoke,0.688,0.647,-7.257999999999999,1,0.19,0.00815,1.65e-05,0.095,0.195,,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
Dior,79s5XnCN4TJKTVMSmOx8Ep,86.0,Pop Smoke,0.5479999999999999,0.805,-5.732,1,0.35100000000000003,0.212,0.000389,0.408,0.648,,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5
Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,86.0,Big Sean,0.7240000000000001,0.675,-5.267,1,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,,https://i.scdn.co/image/ab67616d0000b273b1b3fdd23be4c158d4d2c32f
Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,86.0,Dua Lipa,0.794,0.7929999999999999,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738583df1a14bea9175f9ac520
Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,86.0,Polo G,0.8320000000000001,0.534,-7.813,0,0.253,0.345,0.0,0.165,0.11599999999999999,https://p.scdn.co/mp3-preview/c3a29031fae3d7ec39e63efa734da8595be6a916?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d
After Party,527k23H0A4Q0UJN3vGs0Da,86.0,Don Toliver,0.629,0.6920000000000001,-8.045,1,0.0376,0.00981,0.331,0.603,0.45299999999999996,https://p.scdn.co/mp3-preview/1abc83cda35186a1de03a2141e3e94dc2be65218?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27345190a074bef3e8ce868b60c
Before You Go,2gMXnyrvIjhVBUZwvLZDMP,86.0,Lewis Capaldi,0.45899999999999996,0.575,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4
THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,86.0,THE SCOTTS,0.716,0.537,-7.648,0,0.0514,0.233,0.0,0.157,0.28,https://p.scdn.co/mp3-preview/36bf1375c8d3f3925556744935f234b5e060e0cc?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27311d6f8c713ef93a9bb64ddfe
Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,86.0,Surfaces,0.878,0.525,-6.832000000000001,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,,https://i.scdn.co/image/ab67616d0000b2733667dc27da7b24360d6050d0
You Got It,4lsHZ92XCFOQfzJFBTluk8,86.0,Vedo,0.774,0.376,-9.372,1,0.20800000000000002,0.297,0.0,0.165,0.391,https://p.scdn.co/mp3-preview/2ac46caffabbeaeb4955f46d32cfccd273799441?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273873c4523604fff8ef176124c
cardigan,4R2kfaDFhslZEMJqAFNpdd,86.0,Taylor Swift,0.613,0.581,-8.588,0,0.0424,0.537,0.00034500000000000004,0.25,0.551,,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
Perfect,0tgVpDi06FyKpA1z0VMD4v,86.0,Ed Sheeran,0.599,0.44799999999999995,-6.312,1,0.0232,0.163,0.0,0.106,0.168,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
If the World Was Ending - feat. Julia Michaels,2kJwzbxV2ppxnQoYw4GLBZ,86.0,JP Saxe,0.46399999999999997,0.473,-10.086,1,0.129,0.866,0.0,0.109,0.604,https://p.scdn.co/mp3-preview/018d975f965ed16e92e601c53afa1c7e7ce9ab27?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476
7 rings,6ocbgoVGwYJhOv1GgI9NsF,86.0,Ariana Grande,0.778,0.317,-10.732000000000001,0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8
Are You Bored Yet? (feat. Clairo),57RA3JGafJm5zRtKJiKPIm,86.0,Wallows,0.682,0.6829999999999999,-6.444,0,0.0287,0.156,2.3199999999999998e-05,0.273,0.64,https://p.scdn.co/mp3-preview/d09dcc3195e04df650274c22ef7fff041b5d22f5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27384feca0133d9a8e6539a8325
Daisy,0AUvWawuP0ibk4SQ3sIZjk,86.0,Ashnikko,0.8340000000000001,0.6629999999999999,-6.143,1,0.133,0.235,0.0,0.37200000000000005,0.774,https://p.scdn.co/mp3-preview/b5b6b76fee422639dfc6f872853d1bdc700fc839?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a759c9110a458a97f767eb2d
Supalonely,4nK5YrxbMGZstTLbvj6Gxw,86.0,BENEE,0.863,0.631,-4.689,1,0.0534,0.305,3.04e-05,0.12300000000000001,0.8170000000000001,,https://i.scdn.co/image/ab67616d0000b27382f4ec53c54bdd5be4eed4a0
Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86.0,Eminem,0.8079999999999999,0.745,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c
Shape of You,7qiZfU4dY1lWllzX7mPBI3,85.0,Ed Sheeran,0.825,0.652,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,85.0,Lil Mosey,0.774,0.5539999999999999,-7.909,1,0.0383,0.207,0.0,0.132,0.349,,https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584
Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,85.0,Pop Smoke,0.905,0.647,-5.065,0,0.107,0.0187,0.0,0.282,0.36700000000000005,,https://i.scdn.co/image/ab67616d0000b27346e1307c35579c3483ea7b03
"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,85.0,Dan + Shay,0.654,0.63,-4.644,1,0.0259,0.153,0.0,0.111,0.43,https://p.scdn.co/mp3-preview/a3e97b632968fe644ea13d758629e50b26d12c3d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27386953b1cbaa29e477db0b479
feel something,7JDWhC422Gtk1Bq0mL3OTC,85.0,Bea Miller,0.74,0.415,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,,https://i.scdn.co/image/ab67616d0000b27337b16e42d8ac8413bb2dc6ed
when the party's over,43zdsphuZLzwA9k4DJhU0I,85.0,Billie Eilish,0.36700000000000005,0.111,-14.084000000000001,1,0.0972,0.978,3.97e-05,0.0897,0.198,,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
Señorita,0TK2YIli7K1leLovkQiNik,85.0,Shawn Mendes,0.759,0.54,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,,https://i.scdn.co/image/ab67616d0000b273e6095c382c2853667c1623eb
Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,85.0,Drake,0.735,0.449,-7.507000000000001,1,0.34700000000000003,0.629,0.0,0.113,0.0397,,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f
Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,85.0,Future,0.6759999999999999,0.609,-5.831,0,0.48100000000000004,0.0706,0.0,0.152,0.508,https://p.scdn.co/mp3-preview/79199a9ab949b5803197efb455c224299d7d5949?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402
exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,85.0,Taylor Swift,0.298,0.38,-8.426,1,0.0287,0.778,5.6200000000000004e-05,0.11,0.152,,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
