name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Coming In From The Cold,6lmLUNd7mcyYqKcg6EIAOu,61.0,Bob Marley & The Wailers,0.7340000000000001,0.631,-6.8870000000000005,1,0.098,0.258,2.4e-06,0.0752,0.9620000000000001,,https://i.scdn.co/image/ab67616d0000b2731c40418d1c37d727e8e91b04
Para Que Regreses,0EZ5c3oWdpWIaYHvifMqI2,61.0,El Chapo De Sinaloa,0.77,0.521,-3.5610000000000004,0,0.086,0.738,0.000276,0.0776,0.9520000000000001,,https://i.scdn.co/image/ab67616d0000b2730d2ca974dea8e2d7e68a2838
Word Up!,1pHPpLVH2XEN0xYRoQs4wq,61.0,Korn,0.5770000000000001,0.94,-4.439,0,0.0361,2.42e-05,0.0715,0.34700000000000003,0.818,https://p.scdn.co/mp3-preview/acf77046c36ade08418852063d6fd6de9184c917?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d28bc84c691163fb094787fa
Ahora Quien - Salsa Version,5A32KQZznC2HSqr9qzTl2N,61.0,Marc Anthony,0.5529999999999999,0.632,-4.837,0,0.0782,0.375,0.0,0.267,0.687,https://p.scdn.co/mp3-preview/12056caba9a116686801c06c0813e5e83176e9d7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ac1b009b3ad89a504b927acf
Vermilion,0fX9KPa0i9RGDI59gI90i9,61.0,Slipknot,0.21899999999999997,0.9890000000000001,-2.9619999999999997,0,0.16,0.00421,0.0156,0.375,0.149,https://p.scdn.co/mp3-preview/acd02a4ecdc61b8f622687a1879a993e734393eb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a
Your Love Is King - Remastered,5EwNOL1CWnM74ptsVvW9OV,61.0,Sade,0.728,0.49200000000000005,-5.053999999999999,1,0.0269,0.48200000000000004,6.24e-05,0.0354,0.616,https://p.scdn.co/mp3-preview/ff6beea8f4b2c2f063eddcc490f04316fb3ad54f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fc221d8a9119a2d1ab41c8b1
Everybody's Changing,5hkdfA87RZvNaxl6XiveOA,61.0,Keane,0.515,0.835,-3.5639999999999996,1,0.0293,0.00146,0.00023500000000000002,0.10099999999999999,0.457,,https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490
She Don't Use Jelly,1dJuteDIOkGfDSN7zPkzNv,61.0,The Flaming Lips,0.33,0.556,-11.494000000000002,1,0.0796,0.207,4.39e-05,0.315,0.506,https://p.scdn.co/mp3-preview/4f6068f35c988187542a3b33bfaa5cebc9e54add?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736a80217584484a9372d95b66
Where Does the Good Go,0L7QCEXQBDAtEyK1x72Sw0,61.0,Tegan and Sara,0.741,0.508,-6.856,1,0.0302,0.212,0.00011399999999999999,0.0757,0.841,https://p.scdn.co/mp3-preview/76c7c0210c2eedbe1ecab9bb97da71f8dcb90a3b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d424a2675b400a7d2dac48b9
Sheep May Safely Graze,7wEql4SrP9nL5U4zxmcrVM,61.0,Johann Sebastian Bach,0.494,0.016,-32.306999999999995,1,0.0426,0.995,0.922,0.136,0.11800000000000001,https://p.scdn.co/mp3-preview/0a37f8ba89070ffe2952733a8c011dac16bfa16e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734213be9f0bbdc76d05f1db4f
Blood and Thunder,3jagGO7eHHuaD53ibehkux,61.0,Mastodon,0.364,0.935,-6.547999999999999,1,0.0724,8.58e-06,0.7290000000000001,0.0317,0.478,https://p.scdn.co/mp3-preview/214f41a401c263439f5e715b2875940fef45f7b1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd
American Idiot,45zvStEMsXp8z45OQRhWFJ,61.0,Green Day,0.381,0.9840000000000001,-2.42,1,0.0638,2.5300000000000002e-05,6.91e-05,0.27,0.81,https://p.scdn.co/mp3-preview/7c554adb94dfa1927a54cffed3fc4a2dfafeb10f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731d13a9948aab982fabdf5209
La Loca,7mpz4Drmu692aPo4qsaHTC,61.0,Los Fugitivos,0.7829999999999999,0.735,-6.907,1,0.0312,0.27699999999999997,0.0,0.0986,0.7290000000000001,,https://i.scdn.co/image/ab67616d0000b27385a95be14c57e38c56566c5d
ON SOME HIGH,7kizsInsKbkwsJUBOncDuQ,61.0,SEBASTIAN PAUL,0.41100000000000003,0.447,-9.628,1,0.0956,0.423,9.2e-06,0.28,0.259,https://p.scdn.co/mp3-preview/edd65bc25669709af4a955c7e23ad0835561f2d4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733ee20233fe4c812013816799
Crowded Table,5HuaHij4kVpfEVv93MYCeW,61.0,The Highwomen,0.5589999999999999,0.562,-5.6739999999999995,1,0.0325,0.203,9.48e-06,0.17,0.428,https://p.scdn.co/mp3-preview/da34bc6b4532eccef95bdc21670f0d7194244d1d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e65e147a6f24ecf3f5261e2f
Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,66LhCsc06aTa2Ig7iYPDSP,61.0,Stevie Nicks,0.631,0.597,-7.382000000000001,0,0.026000000000000002,0.379,0.0027300000000000002,0.146,0.665,https://p.scdn.co/mp3-preview/130b6fa5095263456fec779fab6d9671fbdd42fe?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273af14d74d5e308ce2f3ec22f8
Angel,2vO1wr5wIEHqQmY4jWbuhi,61.0,Jack Johnson,0.619,0.0568,-19.197,1,0.0433,0.8959999999999999,0.0967,0.114,0.35700000000000004,,https://i.scdn.co/image/ab67616d0000b273b7829b13633fc5c243e30d10
Que Bello,5Uj2IV4xxu8rAXKLbMXMTk,61.0,Playa Limbo,0.785,0.615,-6.57,1,0.0281,0.0526,8.8e-05,0.355,0.871,https://p.scdn.co/mp3-preview/dceac89bf9b6d6776696cc77fae660ebad9779e7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731bbdcc36b389094e824841c5
Rescue Story,0P0IfSuzTC6bLUsHjmDuvW,61.0,Zach Williams,0.5589999999999999,0.71,-6.14,1,0.0433,0.335,0.0,0.138,0.366,https://p.scdn.co/mp3-preview/fe164dacd158a1e5761a0ae3d5c5c00a71467b4f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27338b1ef92af7d2b7844ad3808
Vanished,0exOxvY3iHsmAnGHiJYAZq,61.0,Crystal Castles,0.713,0.868,-6.644,0,0.0305,0.00206,9.23e-05,0.225,0.6409999999999999,https://p.scdn.co/mp3-preview/869a45771167eec0ba49ce65cd7e320a35b0c051?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f0753292f2092c49fd2c8b03
Llegamos A La Disco,4nfn4q3ygnHhriDyYW6Fkf,61.0,Daddy Yankee,0.731,0.7859999999999999,-4.898,1,0.254,0.114,0.0,0.43700000000000006,0.78,,https://i.scdn.co/image/ab67616d0000b27329866617908a958f41917d76
"Amor, Amor de Mis Amores (with Devendra Banhart)",3dB42OEuVNiktvt3V5JRVI,61.0,Natalia Lafourcade,0.6890000000000001,0.39799999999999996,-6.704,1,0.0274,0.14,3.0799999999999996e-05,0.128,0.643,https://p.scdn.co/mp3-preview/54087a5ced46678051f0bb8af7fca7e237a06a7d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27320454c36ede2f41f67d480fd
Desnuda,5DRMxhUUiebOG9ruo5aLxj,61.0,Ricardo Arjona,0.679,0.674,-6.156000000000001,1,0.0281,0.6970000000000001,0.00025,0.14,0.324,https://p.scdn.co/mp3-preview/eba7373c43350c32521d68a948d4f10dfaf1e251?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a883fc5561a8c737baeb8db8
Stay - Album Version (Edited),4zzzZ1UNfr75ASG1lUE9L1,61.0,Rihanna,0.621,0.31,-10.164,0,0.0283,0.945,6.12e-05,0.11699999999999999,0.125,,https://i.scdn.co/image/ab67616d0000b2737061b3d179b8b7363ffe1a50
No Sigue Modas Aka Ella No Sigue Modas,5fwFQ9hooBZoxdboAHo99Y,61.0,Don Omar,0.7040000000000001,0.868,-4.558,1,0.0854,0.0101,0.000156,0.0258,0.8420000000000001,,https://i.scdn.co/image/ab67616d0000b2735b98b86acf2f7355ab0a9a41
While You See A Chance,4JAFyW6oZV6DIADeV619QG,61.0,Steve Winwood,0.602,0.732,-8.29,1,0.0282,0.36,0.000314,0.0755,0.41100000000000003,,https://i.scdn.co/image/ab67616d0000b27388e5063a032f500fb12d98f4
Re-Education (Through Labor),6c1Bdvp208X0jbLmFnWbkC,61.0,Rise Against,0.243,0.9470000000000001,-3.388,1,0.102,0.000417,3.41e-05,0.133,0.33799999999999997,,https://i.scdn.co/image/ab67616d0000b273eaa10fffa60de320846c28be
Never Gonna Be Alone,7aySoZnwt7c6lA54qVVUOk,61.0,Nickelback,0.544,0.802,-4.152,1,0.0282,0.00155,7.340000000000001e-05,0.122,0.59,https://p.scdn.co/mp3-preview/6adbc5d64e4c9364d21cd24abfeb9e516b144c95?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f74baf63e915712df348e647
Crazy Story,1BNvadXnbiSf3ZofMMdDYK,61.0,King Von,0.83,0.504,-8.92,1,0.452,0.013999999999999999,2.7399999999999995e-05,0.11,0.15,https://p.scdn.co/mp3-preview/a9f807d4d513663b90cf01c33fe9a7d3f3ba42b8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737155e10eafd9c0aa6ff2a707
Everybody Wants Some!! - 2015 Remaster,5TnzOUFWoZHUEtOWlxrIlY,61.0,Van Halen,0.528,0.769,-8.413,1,0.0469,0.0506,0.028999999999999998,0.111,0.48,https://p.scdn.co/mp3-preview/08af7f275713c9a1a9de8f638862c7c5c7869d98?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273407b86c2aeb293ba57f61d92
Brass in Pocket - 2006 Remaster,1QaJWSCk3UMKLotnPCIHh1,61.0,Pretenders,0.7509999999999999,0.703,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,https://p.scdn.co/mp3-preview/eedafab6270e0ccba501b7560198f9e2d0f53148?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733bfd0d4e205f83b591600e43
She's Mine,5xkTOC5NHPfUmrBCIrSTJX,61.0,Kip Moore,0.608,0.871,-5.397,1,0.0348,4.09e-05,2.22e-06,0.111,0.488,,https://i.scdn.co/image/ab67616d0000b27383e018033528c18db8ca479f
Hipnotízame,41IrY9OFcaWVnEojXftyVh,61.0,Wisin & Yandel,0.797,0.828,-3.972,1,0.115,0.289,0.0,0.434,0.5720000000000001,,https://i.scdn.co/image/ab67616d0000b2736be6ef1173c9a2bb6705981c
Via con me,5WHWPRAkR2WYH1CjKV9Omh,61.0,Paolo Conte,0.625,0.47200000000000003,-16.407,1,0.153,0.752,0.00298,0.154,0.7390000000000001,https://p.scdn.co/mp3-preview/6103e458bf659c8ff2c823281bbdffde051472ef?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730331c7927206bd9f0c9d6fa9
Te Perdiste Mi Amor (feat. Prince Royce),1Q8NiatGDc6YgefNwT7Jgu,61.0,Thalía,0.8,0.723,-6.404,0,0.0353,0.344,0.0,0.0956,0.9159999999999999,https://p.scdn.co/mp3-preview/8c154d0d2aa6a08594df90c2cc33f05f37cee90f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735f328d82af83c0ccb50c504e
"Money, Money, Money - From 'Mamma Mia!' Original Motion Picture Soundtrack",5wiSmUpfrWBuAT6DKm2uyD,61.0,Meryl Streep,0.759,0.733,-4.773,1,0.0362,0.24600000000000002,2.11e-06,0.0493,0.48100000000000004,,https://i.scdn.co/image/ab67616d0000b273ddc54feece71dda4290d0579
Super Trouper - From 'Mamma Mia!' Original Motion Picture Soundtrack,4btKuUUEjPNVD6yOKGlY9j,61.0,Meryl Streep,0.701,0.6859999999999999,-5.437,1,0.0294,0.102,0.0,0.295,0.868,,https://i.scdn.co/image/ab67616d0000b273ddc54feece71dda4290d0579
Flor De Capomo,0yJPBuuvvstUhx4gfjAFTr,61.0,Carlos Y Jose,0.772,0.289,-15.144,1,0.042,0.0902,0.00158,0.0591,0.938,,https://i.scdn.co/image/ab67616d0000b27348021752c5e7e981a78d18a6
Take A Chance On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,2MfEQfjPh7upzVnX5Ziyj9,61.0,Julie Walters,0.6990000000000001,0.877,-4.788,1,0.0374,0.0767,0.0,0.386,0.493,,https://i.scdn.co/image/ab67616d0000b273ddc54feece71dda4290d0579
Big Boy Diamonds (feat. Kodak Black & London on Da Track),5FDCDBFDKpf7TLzDx6r2Lp,61.0,Gucci Mane,0.883,0.635,-6.284,0,0.299,0.0307,0.0,0.114,0.542,https://p.scdn.co/mp3-preview/543b68e532b49f58f13ae7723e10c366d37ea8e7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dc61fe64263d8cfd392c4677
OFF THE RIP,3e39X4Q74yJzsYUEeyf4ws,61.0,DaBaby,0.8009999999999999,0.693,-4.002,1,0.32299999999999995,0.0104,0.0,0.376,0.602,,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba
Diva,5Ssv6DaKrW0HczVqx6zXdl,61.0,Beyoncé,0.875,0.551,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,https://p.scdn.co/mp3-preview/e97d79b76bcb980f9701567b0832d2ebea780a6a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef
C'est La Mort,2AplbqTzq1mK8wyAxsBvQ6,61.0,Canserbero,0.735,0.732,-4.41,1,0.282,0.41700000000000004,4.24e-06,0.0911,0.465,https://p.scdn.co/mp3-preview/fda04140b5d0fd52b7190b13336f215fe865b88d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273fd7bf6e660e2da01813c70f7
Sweet Dreams,1FKxKGONukVFXWVJxAKmlz,61.0,Beyoncé,0.6940000000000001,0.825,-5.986000000000001,1,0.111,0.0895,1.86e-05,0.0618,0.7879999999999999,https://p.scdn.co/mp3-preview/c76787675800fb0aeb087fae9506380631def9df?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef
Take You There,6AdLyvisRKHLAwARaZMGr6,61.0,Sean Kingston,0.752,0.9209999999999999,-4.321000000000001,0,0.0696,0.0182,0.0,0.256,0.634,https://p.scdn.co/mp3-preview/4af6869476eea78575437e900f1e20dad1b5848a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e9a305bd79d43957594e6676
Raise a Hallelujah (Studio Version),4LnHfZGEitmIVS17wndaUI,61.0,Bethel Music,0.42,0.823,-4.888999999999999,1,0.0434,0.00985,0.0,0.10300000000000001,0.517,https://p.scdn.co/mp3-preview/a81c056d32729b6fa1167473def6752f4f01a747?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732e4601f81296a4bf2c116d8f
No Bailes De Caballito,28If7KaffAjwCsKfQDmScA,61.0,Mi Banda El Mexicano,0.897,0.726,-6.901,1,0.175,0.157,0.0,0.245,0.9159999999999999,,https://i.scdn.co/image/ab67616d0000b273b2ba0324c9de8dd9a794186a
Handlebars,6JH9yWhgbm0y9iAJhCslNc,61.0,Flobots,0.7040000000000001,0.5710000000000001,-7.136,1,0.0969,0.0222,0.0,0.10099999999999999,0.524,,https://i.scdn.co/image/ab67616d0000b2739c42c35d57212a5920c42f6c
Life is Beautiful,3AoSuIey90cH9PI8HUoHOQ,61.0,Sixx:A.M.,0.494,0.877,-5.05,0,0.0582,0.000248,0.000309,0.0884,0.392,https://p.scdn.co/mp3-preview/21373df8bd348ea4b9a7e20ef8f2f6568b32c113?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c63d447aa7f3179efddcdc01
Beautiful Girls,67D9O4Oau629qirRXtTWCS,61.0,Sean Kingston,0.745,0.6659999999999999,-5.899,1,0.0566,0.159,0.0,0.302,0.708,https://p.scdn.co/mp3-preview/417ad6ade9ea102c1e658d387fd958e80bc44440?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e9a305bd79d43957594e6676
Boötes,1nIVZg8EmaIZD5FuJ5nOuw,61.0,Donald Beaudoin,0.067,0.0346,-29.991999999999997,1,0.0535,0.988,0.9390000000000001,0.122,0.0395,https://p.scdn.co/mp3-preview/c70e0f49b4b610987ed7f6aa1f197a860f5aa480?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737e9ee34bbf6bb0faa66d11b8
Call Me,2nBWxgSZ79w9l6t2rUg6pl,61.0,Shinedown,0.413,0.445,-7.2589999999999995,0,0.025,0.43799999999999994,0.0,0.111,0.11699999999999999,https://p.scdn.co/mp3-preview/cb1e0b32d0ca5332bb12a4f4b65b53941f73c263?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27310223efc63645fa8a1cff329
Angels Workin' Overtime,3owCCrMPs3IoEAkm0xo4K2,61.0,Luke Combs,0.639,0.972,-3.9930000000000003,0,0.073,0.188,3.6e-05,0.254,0.725,https://p.scdn.co/mp3-preview/b31855de8e1968643736a45adf384ee9f297e88e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d
Rosas,06p2Ij0lXD45LODQDCov0u,61.0,La Oreja de Van Gogh,0.7829999999999999,0.693,-5.056,1,0.027000000000000003,0.622,8.3e-06,0.109,0.528,https://p.scdn.co/mp3-preview/70ab38b5fc9e3c5c8c646beb8225daaeda269306?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730f1c7d18178dc43bbb8fb634
Rape Me,2i5K0EdMY5zFs9t7KfYK3k,61.0,Nirvana,0.42,0.746,-10.628,1,0.0467,0.0141,0.0,0.0661,0.22899999999999998,,https://i.scdn.co/image/ab67616d0000b273c4f52ef8782f0e8ede4c1aaf
Breathe Me,2Bo0hh0yoQReC4reJav5DT,61.0,Sia,0.5529999999999999,0.621,-7.356,1,0.0333,0.0428,0.596,0.115,0.19,,https://i.scdn.co/image/ab67616d0000b2736d915e88ca70c17d80051772
Lost In Love,6MfVSA5iKBPHzo6RGARjL0,61.0,Air Supply,0.583,0.316,-19.292,1,0.0315,0.425,5.67e-05,0.11,0.436,https://p.scdn.co/mp3-preview/ecb87ba9fad2130cd8ad281a9a93106836e8987b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dabd5d51c868054fed2d6d68
Because the Night - Live Unplugged,5VzvK7YiwWbRePA2JOzhYq,61.0,"10,000 Maniacs",0.408,0.79,-8.138,0,0.10300000000000001,0.26,0.00027,0.765,0.34700000000000003,https://p.scdn.co/mp3-preview/d79677f939a89b60c0a7ab62828a6602fb132594?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c2b347ff549319d8cdd96e31
Swing,61ehOd7NByNLD1C5AcQhEb,61.0,Savage,0.885,0.474,-8.133,0,0.25,0.0209,0.0,0.0895,0.794,,https://i.scdn.co/image/ab67616d0000b2733875a3c74a691885d2df0996
Burning Pile,0zMAvsQmaQ4DGsmXtKixpn,61.0,Mother Mother,0.516,0.755,-3.7239999999999998,1,0.0383,0.0633,0.00103,0.107,0.165,https://p.scdn.co/mp3-preview/2af2f158f770a371738ad89d27d950b8f514e6da?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c
Accidentally In Love,4ccM2xBxicGigjLqt6A0YY,61.0,Counting Crows,0.5539999999999999,0.927,-3.641,1,0.0378,0.044000000000000004,3.32e-06,0.0876,0.81,,https://i.scdn.co/image/ab67616d0000b273dddef0a8d96f918c482d5da3
Waymaker - Radio Version,4tkmm0pdXEZvHscuHWnkqy,61.0,Michael W. Smith,0.499,0.73,-6.374,1,0.0355,0.057999999999999996,0.0,0.146,0.449,https://p.scdn.co/mp3-preview/bbb4f6333bb34c9b13c9b42b0f042b72c5552ab8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730cf939a15ae69ca6128863a5
"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",05JdgtCKkZ5CoOjM5KS4EG,61.0,NLE Choppa,0.79,0.88,-1.983,1,0.376,0.324,0.0,0.0829,0.857,https://p.scdn.co/mp3-preview/9fcbaadfc876cba572c07a6341baa8c0ce2f30e9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e1bd365c2ea693e093ab4cdb
Never Wanted To Dance,3nM1EJJ80pJGiG32WFfJxc,61.0,Mindless Self Indulgence,0.569,0.745,-3.8539999999999996,1,0.182,0.00575,4.93e-05,0.27899999999999997,0.7140000000000001,https://p.scdn.co/mp3-preview/850e2112e5fdf80ee46f47fd2aeb215d16d83c48?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ccb1ab81191b680b84a2e616
Lady,5Pj5zrq2nbKcAekH1AxbrO,61.0,Kenny Rogers,0.36200000000000004,0.183,-16.0,0,0.0347,0.861,0.000234,0.0932,0.2,,https://i.scdn.co/image/ab67616d0000b2733a1ea916a8e734e0b1057486
Mirala Miralo,6GCNUmk7L7OWtpvSk0fWOg,61.0,Alejandra Guzman,0.669,0.889,-5.472,1,0.0318,0.0046,1.49e-05,0.091,0.58,,https://i.scdn.co/image/ab67616d0000b273c70410e00e1a225ddd828f55
El de la Chevy,5yjUmP6wpvTwqV3QWBfkhd,61.0,Junior H,0.865,0.643,-0.797,0,0.0352,0.624,0.00346,0.11900000000000001,0.79,https://p.scdn.co/mp3-preview/6261d5d98a92056eca9c20b80128cd9a9cc42d4c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273db5cc7f399335d3158807573
A Whole New World (Aladdin's Theme),4tS8xQfyPGc7f4lJ1JP6BX,61.0,Peabo Bryson,0.516,0.32,-10.487,1,0.0303,0.627,0.0,0.14400000000000002,0.131,https://p.scdn.co/mp3-preview/61dea0c7fc0a43ae96c9712e2d4a12260ca0be7d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a743b88f89ee58a228549c97
Whine & Kotch,5o5yQsdZblzaqzgBFDVJTv,61.0,J Capri,0.6990000000000001,0.675,-5.382999999999999,1,0.387,0.0654,0.0,0.14300000000000002,0.442,https://p.scdn.co/mp3-preview/170e44c62d7fbe3dcf5b35f99bc1c82ac9ee044e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27331118e1715cc8367c46d153e
My Life,4GXH9A6fzuE0MNtqtzjhLg,61.0,The Game,0.6729999999999999,0.7659999999999999,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,,https://i.scdn.co/image/ab67616d0000b273894bbc901fcca94a2e27729b
