,name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
10807,"Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato",5pjDwtMPly0cNMbuGXhUOI,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10808,I'm The Only One,4veE1jrMbVSy9FRCiYDGkD,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10809,Rookie Of The Year,3jZV2hlM8mPyEKL0RhLJzF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10810,Faroeste Caboclo,6ttKOudrrD5yjt4saUjhNa,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10811,Go Your Own Way,15rjQH7nTcTomKwfVMd4xl,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10812,Cocoon,6acDlNeA06MCVCzsTVGr9V,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10813,Only Hope,6dOzblcXKWBpZt6uGwC8z8,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10814,Gravel Pit,2tNmhDlMbwQZLxQtWMt2EU,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10815,Cemetery Drive,2cViIXIe8Pbd1sOJExMJlK,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10816,Mannequin Challenge (feat. Juice WRLD),5TnLXSd4h6G06Fbt2ApOpa,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10817,Fighting For Me,5StojELSdCvj23qhF9OxDW,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10818,Desire,4D01oA1mGouaAT7fubvKRT,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10819,Der Kommissar,3TBRJsLCcwroEkA3tD4u2N,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10820,Déjenme Si Estoy Llorando,0YvKdz58OcwgYdS67NJkkU,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10821,pictures feat. Kacey Musgraves,1zZIVe9x0JhdhpuQjLTjIM,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10822,Free (with Drew Love),64BKKgWdKdmKlQDzRfHW3C,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10823,Caroline,3S5mohVxC0Xuj0tgZ7vU7g,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10824,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",0RyA3o15NOLJYtm9NlDu5c,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10825,Symbols,1SZWIusKczJ8vloqRTAgsz,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10826,"Pink Toes (Offset, DaBaby feat. Gunna)",0W1ZfgXpC23RYQPDq7RM5I,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10827,I Don't Want to Be,6ich2xMH5AR39V85miIAN8,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10828,We Could Happen,4kDjkFIzZK3MG97Y1yQ3Nm,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10829,Diamonds or Twine,3nLQCvYLudPrG2q4mxnY2Y,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10830,About Today,1RRjWXfo6LRWnXaNG26S38,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10831,Hell Right (feat. Trace Adkins),02jGo2FGICuwh0WnFSiLuG,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10832,Sleep Music With White Noise,3JEY9Vl3Ti02UWy0e60oIE,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10833,Hard Workin' Man,51uGoXB3PbXLyeH0aPGo7H,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10834,Independence Day,1nVoLxz8C0uGgMKfywy0vf,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10835,El Noa Noa,55LmsCprSozlCgM2XbmhhW,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10836,Fast as You,6FevJcaJvt5EvsHnuJHBnb,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10837,I'd Do Anything For Love (But I Won't Do That) - Single Edit,391CwgcBxvUHmEKda2b5In,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10838,Decisiones,2BOcua9pjhKuVtgN40AAHX,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10839,Querida,3UHfhZ4MZfwfSJDw9DhspX,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10840,"Give 'Em Hell, Kid",0axF06XwNLobcx5z8BVtYw,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10841,Por el Bulevar de los Sueños Rotos,7KcFlbQmzhVczGMor3Fhr9,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10842,Troubadour,4qjmnM1aYvayCTDd0uuRKH,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10843,Pacific Rest Ocean,7HgBLJT1daE6jTNJ1bnCPF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10844,Let It Go,23QyE9GQpXsX9WgEDADMa6,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10845,Again,0IaMMHVbpJ0LrRAeigWOXr,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10846,Blueberry Yum Yum,26liGJfeDiHLVn0qTETkt1,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10847,Stockholm Syndrome,5VVWgWH8HFLAtM8lbttvn9,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10848,Baianá,3iCO0ZekWPK6rmLnDjejLB,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10849,Pump It Up,7tDbbfzB1d52lWP8rq8zRZ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10850,Hennessy and Moscato,5SktByiXCRrvt1ibvRFLQo,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10851,CRZY,6Dwtha2FtZFoMEBh5GR2sq,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10852,Nowadays (feat. Landon Cube),689uBlyIufk2LUhAwjny4w,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10853,Boyz-N-The-Hood - Remix,3JdyhQORbJkCWT8xfLd8gD,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10854,It Don't Matter,2UjGyCvayHjGihV3oLhD8a,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10855,I'm Listening - Radio Version,5ExBj7cdyNLZ1t5PalfPWa,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10856,Lollipop,1pm7lQGl6mvKWDxesZTVFp,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10857,That Lonesome Song,3R8YbAsBsFnGIKL25s6iiO,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10858,Touch My Body,4VcumP0Gs84VTIxSHGyvnu,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10859,Slow Dance In A Parking Lot,5kp3JbZL1ROMxc32pcpn29,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10860,Fifteen,4t0OI7XrODjSkAu3bTPmWj,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10861,Obey The Walrus,44ApO1Q5s0dXveC0zRlWxi,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10862,I Hate Hip-Hop,3amKj48hT2lYv4uzoLtBov,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10863,Sailor Moon,4a7pHqkM05VQj1ZH5onbHx,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10864,Slam,0W2mz7mvaBaEsC4rmoRNPn,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10865,Marcel,5u9cuDcYdOpSRB7fAYXXdp,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10866,I Drove All Night,3zN4OLeBAN7LwAr442bB8E,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10867,Officially Missing You,6CUTYJQKcDwcQ63EulINUo,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10868,Yesterdays,11VGhd5i7deLL0YB0ayicY,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10869,Perhaps Love,1XeCCcv0C9vD6Z8P9E8uhG,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10870,FIND HIM!,3S8hI4RwB6vQ8fgZZihtpv,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10871,Bump n' Grind,0DBIL8arX0Zo6eAuxNIpik,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10872,One Fine Day,6vcG9EgeqJUSmmF65lxUm6,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10873,I've Got a Crush On You,0Kp6wskdOWA5U74pbtZ3qQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10874,Rattle,3uXzBSx2eMKRTEP46SZ2fC,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10875,Rapp Snitch Knishes feat. Mr. Fantastik,4xz7WX28IkmcaHv06lCezR,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10876,Stomp! - Single Version,3EG65y2LtxWjfydabHdItb,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10877,A Boy Brushed Red Living In Black And White,47IWLfIKOKhFnz1FUEUIkE,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10878,Tipsy - Radio Mix,2lVDc57IMK6nypg2iuEWVR,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10879,"One Jump Ahead - From ""Aladdin""/Soundtrack Version",69ZNzwrCGP6h5ewkJQWWaT,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10880,Shame On a Nigga,7IwURvEfVcdxUCjLKUu6sv,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10881,Method Man,5XLC8xoqyua4U7wJiZAWik,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10882,"Main Title - From The ""Game Of Thrones"" Soundtrack",2q6fxAvSpqXR4jx9Ne7RGz,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10883,Hit That,3lfmqF0ULXRHlWxBeaHo3t,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10884,Marvelous Day (feat. Lil Uzi Vert & Gunna),4kfEy7h6bWBS5OaDpccTap,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10885,Tu fidelidad,3ngh2nS1P1GOr6qDGzwojQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10886,Cold Hard Bitch,5u6fnmRO5V0PTl5M2Eekeu,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10887,I Don't Wanna Be In Love (Dance Floor Anthem),6BLLQndvA0rLbLcIZmuuEJ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10888,Entre Dos Aguas,0bV0jAPUTN9xdVcW0nFos2,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10889,Sell Out,6SJ1hWFVBIiUgGgHKvwXCQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10890,All I Got,7yzIzL2U8lmsL3SXeEAIcQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10891,Another In The Fire - Live,5PmHmU5AaBy9ld3bdQkD96,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10892,Everybody Needs Somebody to Love,1CtKHwDqsH3ctcCCI18N0g,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10893,Jack's Lament,4VCexsNDyC2j8ZrY34RwV0,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10894,Garota de Ipanema,7CzWvXHsAFAJeXAEHNXRdf,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10895,Rollerblades,7iSNEgSJYlc42H73xePMLh,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10896,Keep Me,6SWHTMywuTXLFlMQ75cAuu,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10897,Elevators (Me & You),2oLwDI8tZUOh6SmTMRRfKs,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10898,Haunted,7cioKB5CHVzk09SOtTyn0T,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10899,Sex You,4pJt6B16mFRkmHfXUYmmrK,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10900,Erase / Rewind,3JfkNCiXjHEVkbFfCQ417E,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10901,Runaway,2lqFwTECuP5VNUvzzotxWo,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10902,Have Yourself A Merry Little Christmas,1Qi2wh8fFgDV7tl4Sj3f2K,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10903,Ice Melts,7bJ4mu7MHa3rHiNyKjOoSl,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10904,Si No Te Hubieras Ido,0fHhIm7n240IlhbrYGKZXH,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10905,Almost Home,0BzPKbK1FMlEdH7AxrLdgr,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10906,Through the Valley,6YowAxI2HIbhAwumOqpldE,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10907,"Money, Money, Money",29FNeqjOV2kPWGS55qhtGB,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10908,Tu Cariñito,2kBgJXGbVA6WcA40IFA9KF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10909,Loose,59acp1OhcvxwVBwQJBYKuX,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10910,High For Hours,4WfjYOo0JxommRm1PyObJl,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10911,Fit but You Know It,312A8WfROSLvZbMDHBUPDp,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10912,Desaparecido,5Hc7O2dX51NI4YcHPuoOpw,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10913,Mtc,56nLHj9HJr3xpbLarnr0l4,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10914,Que Ganas de No Verte Nunca Mas,3GoKDP0kBKnsj9SlK1oYVz,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10915,Sunburn,0JITWDB1tVUH2VUXmVtYpL,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10916,MOSHPIT,6XrRiRgDivf3Kv4CKuQh9o,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10917,Black SpiderMan,7BKUWh5sdtdS17crohRe4L,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10918,The Distance,0fsz7tJ7UKXT9hliLfO7aE,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10919,Only You (feat. The Notorious B.I.G.) - Radio Mix,7jg3Irt0hqnss3HvaPP2D2,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10920,King And Lionheart,310d8Vawp5kYDYrGrrTAzl,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10921,Wanted You (feat. Lil Uzi Vert),790MhTXPFrYkrqCKvpg4t1,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10922,Picture This,00TYv5NLZkKXq5KJZ6LMDt,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10923,Kyoto (feat. Sirah),3FUZpoj9VV0sgc8RqbS3xQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10924,Amor De Papel,6RTlokHIiobtIsthCLm3as,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10925,Let’s Go,1XsN9Flu0VvZpXmrkBtZGt,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10926,Fade To Grey,3yobQNuKVJ62WDU7h725Fu,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10927,遇見,3xJK8ywApYVEYIDhymYMC6,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10928,Delirious (Boneless) (feat. Kid Ink),2SSFvQBwsxeazzo7z5l9gD,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10929,Tell Me a Lie,6N5ruusDFjQPYvCka8ejwP,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10930,No Te Pertenece,0l3xSnsklPEIz9mgC4p49x,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10931,WISH FEAT. KIDDO MARV,0shSP8DgseLewHgAiMC4UL,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10932,The Light Behind Your Eyes,3HyDpKAuR3e4l6QB7hSB2l,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10933,No Soy una Señora (Non Sono una Signora),6NUh68V6ikd96sTiUCH6ID,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10934,Witchcraft,3BTsv0FthgmDwyKlYShwJF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10935,BTS Cypher Pt.3: Killer,2kyht6yYIHLianPBFxx7Mt,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10936,El De Los Lentes Carrera (Bonus Track),3j1WurYpvW7IgHCATbiDdQ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10937,Gaston,1v7HQKegIjcBAsAsHjnXZU,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10938,I Found - Acoustic,3i7Iyc932rv1AZz7gl7dj8,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10939,The One That Got Away - Acoustic,4FFSK1xgCLkTZJLUERLZKG,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10940,Eternal Thoughts,6b0o30D3HsAsyk0RCocgJ1,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10941,Rain,4HEFpKZaYWGTjgCjhnSShV,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10942,La Herida,0vQfzyjQFHQ208JCNjcE5H,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10943,Dangerous (feat. Joywave) - Oliver Remix,3PVukkbEGmJGoyJG2lfBPP,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10944,Love More (feat. Nicki Minaj),2MDueMvPkUTpU6Xkmeinln,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10945,Think About the Way,2foOeJLKSvepjHEkb4NR8N,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10946,Present Tense,679zqcQuKakOGI93NPCqB8,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10947,Cruz de Navajas,1J4r7ztWO9jLCSID0fXVU9,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10948,Tempo,0709StHzSeXpdj2zmqF2o2,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10949,Sweet Little Mystery,58qBa4R0T7u0ZiuRvMJRUN,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10950,Necesito Decirte,1V5dATrCN1r9wHI7C6Lrs4,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10951,As I Am,6hRrzZJ90DNQdEF1Wu2Mrf,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10952,Celeste,23cj0rlc0UtTBaCg60VCkm,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10953,Perdoname,6O9Ae183gg3Y1cgPdbjwDz,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10954,Stole My Heart,1KNEo25B740JX8ZcphK4Xm,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10955,War Machine,5YnNWHKCJaJKwbagXDb5Uf,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10956,Ca plane pour moi,71yCMlsD6qbD7NmNUEoVNR,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10957,strangers,60bHRp4901AmCtPPPsytte,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10958,Anybody Have a Map?,0SjjcXfArhzePhEzDNkY8z,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10959,Johnny And Mary,3VHFkxbekZQF7xLRd7KjgL,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10960,Last Man Standing,18S33odAheWBHbVAefiRLM,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10961,Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack,1QRKeAlaLqJUeCWMBRP20A,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10962,Crush on You,1bb6bROP3OXMHcPw84MtmN,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10963,Shuffle,4yYvWFUWMaKMXtoJKJnmZk,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10964,Hopeless,3JTtZUOiZljuWbNiasfHB6,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10965,Misread,3hxoYmSHzIBwSS2bPTOfbg,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10966,We Got The Beat,5kz9GDBTX846OXwqWoyKzF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10967,Long White Line,40Xg69oisdpuP4C7xl3RkK,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10968,Long Black Train,2HqCaO7BV010qXS5FuiTED,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10969,Drinkin' Bone,7BB3emVX0QaFVddCHiO9wt,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10970,The Villain I Appear to Be,3CnUGF7phvydXWBJUBDDP6,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10971,Numb,0kO3njY9N1Rxgv27Ha1lLh,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10972,Modern Slavery,7J6bnDDitOwfelaJNixHhL,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10973,A Life of Illusion,19P4fwkPhE6yVAXApFWDoF,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10974,New Romantics,6rZVy6FIG7lSJQMFXHo12z,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10975,Once in a Lifetime,0ZLIEkxppDquQGr0LAxahK,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10976,Simple Man - Rock Version,6WXdlIUbsqFSS6T63eCBxx,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10977,Move Your Feet,4jacsL77ZYnpInmTtUBaJW,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10978,POWERLESS,4zNk347FJz4yDDcjUhJJMI,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10979,Siempre me quedará,3iHJm7dUroZYvbqrhobLZs,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10980,Happy Birthday,01lewSOj9ZaXplh9TpNKL4,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10981,Dance Her Home,2g3vpJiqwswGJbUOSkCWqC,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10982,White Girl,5yJzkdwbrQCwua2dIC3K6A,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10983,Blue on Black,0JHREzo9WzIP4vyybhSKPa,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10984,Fade Away,4TyCnstYu6LGrjka5WW6ft,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10985,Almost Home,6FW9MTGMjR5A6q2o7PLuuz,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10986,Heavy Metal,1XxUDJp9zsjd6tBSvE3la4,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10987,Throwin' Parties,7d54CbPtYOmN4Eiu03fOlb,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10988,Take Me To The Top,4jLTF119PfzzJoaNuj3d2p,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10989,This Ain't That,07NMFSwppnky8JyIQIxAQZ,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10990,Sulfur,4g3QZlvz39UllCcRXDZ0Do,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10991,Revelry,0bTlXQJzw4ddaLQPJ4rGS2,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10992,La ritournelle,0qG1teoBvooRo7Z5Z8edCk,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10993,Body On Me,2IyL2CyHoenwQLds5jSuqK,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10994,Cama e Mesa - Versão Remasterizada,4lN2okBBRNDimttONXGggW,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10995,El Taquicardio,2mdKnpJlXUvRFeuMC1rb68,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10996,The Scientist (Glee Cast Version),68iMdxXn1timrxURm9dR8C,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10997,Alkaline,2HICdPKr1U60RWy1Zm5J07,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10998,Bags,6LW1weIoMZML7FFTX5fRqv,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
10999,Tú Ya Eres Cosa Del Pasado,781lqqMzOTUPNl21JdgaLS,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11000,Para Impresionarte,3zhLYl0tIzHUx6UxD1KP0C,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11001,Dear Rodeo,5S8TnsIYMVrUg1bKxiGf6e,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11002,Runaways,62BxlOvQCjLNQA5ARA4Dug,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11003,Call Me,0vLwL4xuJ3s7SeaCdvMqkY,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11004,If I Had Eyes,3FnkZFv7kbxwlgaLgbqeDc,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11005,Condemened,5meBAdUn5dvAwnE56jlnuD,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11006,Girls on Film - 2010 Remaster,4EFkvOhgAmlHEfDfvfSoh5,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11007,Scarecrow In The Garden,2heBToLEB7odACQ3xwb32A,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
11008,Grenade - Acoustic,7Cj2tT0m2SBeIO1PsGfk8A,60.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
