,name,spotify_id,popularity
0,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,82
1,Jack & Diane,43btz2xjMKpcmjkuRsvxyg,75
2,Under Pressure - Remastered,11IzgLRXV7Cgek3tEgGgjw,71
3,Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,79
4,Come On Eileen,3MrWxJaD2AT0W9DjWF64Vm,75
5,Beat It,1OOtq8tRnDM8kG2gqUPjAj,77
6,Amarillo By Morning,4TnUKixNWMfajncgdSwFoi,68
7,Hurts So Good,67eX1ovaHyVPUinMHeUtIM,70
8,Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,72
9,Maneater,7j74lucZ59vqN67Ipe2ZcY,74
10,You Can't Hurry Love - 2016 Remaster,4YwbSZaYeYja8Umyt222Qf,77
11,P.Y.T. (Pretty Young Thing),5lA3pwMkBdd24StM90QrNR,71
12,Caught Up In You,3jYRpwbctfqB77uU7T7K3U,65
13,Eye of the Tiger,2HHtWyy5CgaQbC7XSoOb0e,73
14,Southern Cross - 2005 Remaster,5AoZknxgY6F25gAcVahO41,65
15,Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,72
16,White Wedding - Pt. 1,1gzIbdFnGJ226LTl0Cn2SX,69
17,Islands In the Stream,6dnco8haegnJYtylV26cBq,68
18,Rosanna,37BTh5g05cxBIRYMbw8g2T,72
19,Heat Of The Moment,1nmZ8yqKkfooOuYvtFctDp,68
20,Sexual Healing,3VZmChrnVW8JK6ano4gSED,72
21,1999,2H7PHVdQ3mXqEHXcvclTB0,67
22,I Melt with You,6J2rMSRhgb4HuX6dWgM3nJ,61
23,"Hey, Hey, What Can I Do - Remaster",16VhHtoaOjTU4AJBNSBNQ1,63
24,I'm So Excited,1ot6jEe4w4hYnsOPjd3xKQ,71
25,You've Got Another Thing Coming,4f3RDq9nYPBeR1yMSgnmBm,65
26,Run to the Hills - 2015 Remaster,0sxYYT48UPkmrDx8p4Hnrl,60
27,Thriller,3S2R0EVwBSAVMd5UMgKTL0,67
28,Here I Go Again,29pzjF6ZkzcW3ofgOVbF0t,61
29,No One Like You,26fZwf1ImE4aUJ4XaqOkUg,62
30,Bad To The Bone,6s0NHplywwr1IjnQpUpWJk,68
31,If Heaven Ain't A Lot Like Dixie,2VV9KHwOfrS7ZOEzPZJFLJ,60
32,Love My Way,4dk40nfaQav6b4ZsJ9OYUo,66
33,Always On My Mind,2xYQTU2bbg6WVAmpY1eae4,64
34,(Oh) Pretty Woman - 2015 Remaster,7ptv3yXdBWwzO7rVA62rwy,63
35,This Cowboy's Hat,28RV5zuHGITT0rvh4NJM6W,59
36,You Dropped A Bomb On Me,1VKPiQJnV15flF5B3zeocD,58
37,I Like It,1c5KZhtOAOH7eFOlBekNhS,60
38,I Keep Forgettin' (Every Time You're Near),5GvWrvLIqoHroq7YvO260M,63
39,Dirty Laundry,7LFer4drCtWSyD8oxORZtC,60
40,Hard to Say I'm Sorry / Get Away - 2006 Remaster,07TnWCHrFkvF61GzJuLVt0,69
41,The Number of the Beast - 2015 Remaster,139RwLyp7r8F9ojvhGF5lC,57
42,Eminence Front,0LN5gIsS5tQSmRzQrHSaTR,57
43,Slow Hand,2h1Xj6D76ygKS3tu9DgIY5,57
44,Sirius - Chicago Bulls Theme Song,4OV0sRTFrZLXaZZ1sS9hLn,64
45,Hard to Say I'm Sorry - 2009 Remaster,5nDSJO4909uNzMcZH3CggS,56
46,Under Pressure,1mSClObliRtgPVT399COQH,57
47,Valerie,3aAuIvgJGdp4wWd60riWfB,65
48,Don't Change,6ck0CGe9BN9gW5oMmzbhs9,57
49,Abracadabra,2E2ZVy2fxslpAUgbb4zu84,63
99,Little Guitars - 2015 Remaster,18fIsTimWvKXA2whjHYON3,59
149,Do You Believe In Love,43LjRHyyetSWnPpW7CWThG,58
199,Human Nature,35lAjvsvS9k9HHuP1fjDT8,65
249,Eye In The Sky,39qYD4J4BKvZMQgxfXl5bv,69
299,Wheels On The Bus,1IoEITHkdiep6Slg3Hti0h,57
349,Rio - 2009 Remaster,43eBgYRTmu5BJnCJDBU5Hb,61
399,Dancing in the Street - 2015 Remaster,4uKDB1adPk8DgV7WwBePQi,58
449,Where Have All the Good Times Gone! - 2015 Remaster,2IB6UYpGAFtP2H0YJCWpcw,58
499,Wanna Be Startin' Somethin',2kulOHR2XY6YDZCWXb38hn,64
549,P.Y.T. (Pretty Young Thing),1CgmY8fVN7kstVDZmsdM5k,59
599,Forget Me Nots,7vuSGejUXpD365Nl9tyehq,63
649,Mujeres Divinas,2PxGGRmj5yunYdNF2Ud2vm,55
699,I'd Just Love To Lay You Down,1w71mBQSGGqJkXmhxn5wg8,56
749,Night Nurse,4DQttwipnILl88cru3BRZx,64
799,"I Melt with You (7"" Mix)",24y09nBEJNRP46uA0FRQQ2,54
849,Hallowed Be Thy Name - 2015 Remaster,5KOHd90fkcnS37GkBUjsdW,54
899,More Than This - Remastered,6N7gPTru90HYLRUIVDQ185,65
949,Intruder - 2015 Remaster,6OTPNDZ8FLCpe9Dyj66ajB,56
999,All My Rowdy Friends (Have Settled Down),7hBrO5jpSGEbd9X6zxGxQI,54
1049,"Nocturne No.2 In E Flat, Op.9 No.2",1VNvsvEsUpuUCbHpVop1vo,63
1099,Thriller,2LlQb7Uoj1kKyGhlkBf9aC,59
1149,Shadows Of The Night,6pwQEpLOlwclrsjgEOHEp0,56
1199,You Can Do Magic,5dXED6MP1v1qghkaniirb1,60
1249,Only You,3mGwufkovVPrzsJaXWg8PU,54
1299,Puttin' on the Ritz,1taGkdO3DQsNRIQrarhVvc,58
1349,Pressure,3LqvmDtXWXjF7fg8mh8iZh,60
1399,Do You Really Want To Hurt Me,1I6q6nwNjNgik1Qe8Oi0Y7,65
1449,I Don't Care Anymore - 2016 Remaster,24IdPCimVnJJDRuB5YSDiS,58
