,name,spotify_id,popularity
0,Fast Car,2M9ro2krNb7nr7HSprkEgo,78
1,Where Is My Mind?,6mcxQ1Y3uQRU0IHsvdNLH1,76
2,One (Remastered),0LAcM6I7ijW4VVW0aytl1t,67
3,Every Rose Has Its Thorn - Remastered 2003,43GS3mtezoIFiuIZCLLiDY,72
4,Rhiannon,5TWPfkeN07aERO0Yn2D2t2,70
5,Copperhead Road,0VU5k3vCrpqDgUygMjiFYj,65
6,Dreams,1lbXEepatjRVjoG8pZMtdp,71
7,Straight Outta Compton,6KIKRz9eSTXdNsGUnomdtW,70
8,Fuck Tha Police,5n8Aro6j1bEGIy7Tpo7FV7,69
9,Deeper Than the Holler,3xx0jE52PbtvwXgNaBUdch,65
10,Nothin' But A Good Time - Remastered 2006,2V8KvnD5LVeeDChMWEkSzC,67
11,Jane Says,7c1Dar0pIAW7w5TzaGjt9t,66
12,American Pie,2QgWuCtBpNIpl5trmKCxRf,69
13,I Hate Myself for Loving You,2HXixVqzzm9rEUIMAWzshl,69
14,Mother,7txxAtOMwLLnQTpKeBL6bp,68
15,Don't Worry Be Happy,4hObp5bmIJ3PP3cKA9K9GY,68
16,Baby Can I Hold You,2DjWsDGgL1xNbhnr7f6t5F,76
17,End Of The Line,4HA2jo7wkMdN1lmLO6ryzE,68
18,She Drives Me Crazy,4d6eqRtpDX7tydHJGDZUBQ,72
19,I'm Gonna Be (500 Miles),67iAlVNDDdddxqSD2EZhFs,70
20,Bad Medicine,72hcFp4tYkd3dbNA9dZ3Pv,68
21,The Promise,48p5E25cFPanxuwCTmTpuL,64
22,Cult of Personality,5e3YOg6fIkP0wD5TyxcHOH,64
23,Can You Stand The Rain,1vbe9sh7U9vdMceAhitWr2,60
24,La Incondicional,6F9yAYUaNbUhdlQyt5uZ3b,76
25,Teen Age Riot (Album Version),0WIbzDVEpmOyBnqqdtqIL9,64
26,A Little Respect,2RVQIq7bLi4Eu6xHPyQ46t,63
27,Orinoco Flow,14EUcXXpqrC03Dzzdj8bGr,58
28,Mountain Song,5fKZJHzJ9d3MADArbm9muW,61
