,name,spotify_id,popularity
0,When I Look At You,7ywzEdEuVG1lsjsRCGJfLy,73
1,Day 'N' Nite (nightmare),5FEXPoPnzueFJQCPRIrC3c,73
2,Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,74
3,Fireflies,3DamFFqW32WihKkTVlwTYQ,79
4,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,72
5,Down,7LP4Es66zdY7CyjepqmvAg,79
6,I Gotta Feeling,4vp2J1l5RD4gMZwGFLfRAu,72
7,Replay,5vlEg2fT4cFWAqU5QptIpQ,74
8,Bad Romance,0SiywuOBRcynK0uKGWdCnn,80
9,Rosyln,4k7x3QKrc3h3U0Viqk0uop,73
10,Monster,2UREu1Y8CO4jXkbvqAtP7g,76
11,All I Wanted,1Bv3h7Vc4AaYA2BcSM3rVd,71
12,Little Lion Man,6JnufVNLIO5F5Lk4sEVLeI,70
13,Empire State Of Mind,2igwFfvr1OAGX9SKDCPBwO,79
14,Best I Ever Had,3QLjDkgLh9AOEHlhQtDuhs,73
15,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,70
16,Neon Moon,3EUl8M6SzxZl03NPkB8mUd,70
17,BedRock,3iL2l5gUqyPS6vDwJFgJTR,72
18,I Will Not Bow,2yXyz4NLTZx9CLdXfLTp5E,71
19,Secrets,1NhPKVLsHhFUHIOZ32QnS2,75
20,You Found Me,4IoYz8XqqdowINzfRrFnhi,74
21,The Climb,0V8FYVlBFuXXTIvRnMbZyS,70
22,She's Country,0PspNrE4MSjr1JeB4OW0jn,68
23,Boot Scootin' Boogie,7Fq9RwQxSn3kW85PrDUf0M,69
24,Home,7w5cxTEzp1rfV3KCy0Bd5N,70
25,Big Green Tractor,4KAzYqfcijCSZa2P3etHoM,67
26,Bad Company,7uIF6RDrW2PwvvYEMkanr8,68
27,Bulletproof,6lUY6MoqGgPnA27PHYxem5,67
28,My Maria,09qzRI951OVkXGCc33gzcT,68
29,Soundtrack 2 My Life,1cdC9TCqyLwAlsw3fVJaJS,67
30,The Cave,7IxVWmdabNVhfLBV3JD0nJ,67
31,Home - 2019 - Remaster,7KWGfnsUU4Ri46TIvjpAPx,69
32,21 Guns,64yrDBpcdwEdNY9loyEGbX,76
33,Smile,4ZC8hXXqu2hPcDLw9QTdtQ,69
34,Birthday Sex,4NpDZPwSXmL0cCTaJuVrCw,68
35,Hero,4CbKVDZkYKdv69I4bCaKUq,72
36,Fire Burning,2oENJa1T33GJ0w8dC167G4,71
37,1901,3FM33HqRlV7J1QJoPOnd2u,67
38,If It Means a Lot to You,6J7cSyvSCnPwv3vqHchEfL,69
39,Steady Mobbin,3cSuhzV7wKX5diQ8hos78P,66
40,The Only Exception,7JIuqL4ZqkpfGKQhYlrirs,71
41,Obsessed,3IcIIZMMS7UArJJPtEHXG8,66
42,Run This Town,7LR85XLWw2yXqKBSI5brbG,71
43,Sweet Disposition,5RoIXwyTCdyUjpMMkk4uPd,64
44,The Downfall of Us All,6G7URf5rGe6MvNoiTtNEP7,67
45,Good Life,6OtCIsQZ64Vs1EbzztvAv4,71
46,Knock You Down,58FUwmyGUqkt53YPUcm7cJ,65
47,Telephone,7rl7ao5pb9BhvAzPdWStxi,68
48,Forever,6HSqyfGnsHYw9MmIpa9zlZ,65
49,Uprising,4VqPOruhp5EdPBeR92t6lQ,75
99,The House That Built Me,02eD9ymfJOJOhM97HYp5R9,66
149,Haven't Met You Yet,4fIWvT19w9PR0VVBuPYpWA,72
199,Cooler Than Me,2DPYlWl50ydYsnnuryL5aX,68
249,Two Weeks,0iTpQYzJnYgh7kIxyq8A2O,69
299,Stuck In The Middle With You,1b7LMtXCXGc2EwOIplI35z,71
349,Daylight,57i3M29DWoo7RDk0Tf0LZG,67
399,Intro,0DAsxISzun85PbsqAfIzeC,64
449,Dile al Amor,2Bhmj4XK33InfhqKPxcJ1v,72
499,Total Eclipse of the Heart,7wuJGgpTNzbUyn26IOY6rj,77
549,Right Round,3GpbwCm3YxiWDvy29Uo3vP,73
599,Sleepyhead,4prEPl61C8qZpeo3IkYSMl,66
