,name,spotify_id,popularity
0,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,84
1,Work Out,2wAJTrFhCnQyNSD3oUgTZO,79
2,Someone Like You,4kflIGfjdZJW4ot2ioixTB,78
3,Somebody That I Used To Know,4wCmqSrbyCgxEXROQE6vtV,75
4,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,80
5,Midnight City,1eyzqe2QqGZUmfcPZtrIyt,73
6,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,78
7,Springsteen,05ZACkzW8YbRq3eFgIfSNB,73
8,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007,79
9,Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,74
10,Marvins Room,047fCsbO4NdmwCBn8pcUXl,74
11,This Side of Paradise,3sgf2a905hjZ81tXYytY6i,76
12,Drink In My Hand,1cktZnxiONH0hR6Q3DKy8h,71
13,The Motto,4Kz4RdRCceaA9VgTqBhBfa,73
14,Wanted,0p1BcEcYVO3uk4KDf3gzkY,70
15,Barefoot Blue Jean Night,3ts6xK5GzfMAAriT9AIBmP,71
16,6 Foot 7 Foot,0z5ZPs57J2KERwM1tBM2GF,70
17,Headlines,6LxSe8YmdPxy095Ux6znaQ,72
18,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,77
19,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,75
20,Lotus Flower Bomb (feat. Miguel),3MAgQuClHcAV8E9CbeBS6f,70
21,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,71
22,Starships,1oHNvJVbFkexQc0BpQp7Y4,70
23,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,75
24,Paradise,6nek1Nin9q48AVZcWs9e9D,80
25,Diamond In My Pocket,24Nt4OalWDICkEKVy81X6k,69
26,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,79
27,The Show Goes On,4NTWZqvfQTlOMitlVn6tew,71
28,Sail,5xhQChGGhKLWqBqX4XhtYE,76
29,Bonfire,799f6Ih1Pu4AUApMyXhxUc,71
30,Keep Your Head Up,4Jz4bjXeiF2SXVj9P4YfY5,71
31,Country Girl (Shake It For Me),0yD66650JxhqKbW76C2qCo,70
32,Rivers and Roads,20svOpmCQao5GUBgSu8zDe,69
33,Country Boy (feat. George Jones & Charlie Daniels),77A7dWpSxVoauUbJn83Oj3,68
34,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),3hsmbFKT5Cujb5GQjqEU39,72
35,Skinny Love,4RL77hMWUq35NYnPLXBpih,75
36,Novacane,4osgfFTICMkcGbbigdsa53,70
37,Love On Top,1z6WtY7X4HQJvzxC4UgkSf,75
38,Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,67
39,Take Care,124NFj84ppZ5pAxTuVQYCQ,72
40,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66
41,It Will Rain,0RUGuh2uSNFJpGMSsD1F5C,66
42,We Found Love,6qn9YLKt13AGvpq9jfO8py,74
43,A.D.H.D,2Fw5S2gaOSZzdN5dFoC2dj,71
44,Who Says,3TcL0dyCMyr0kyTTc4NLgI,75
45,Not Over You,6j7hih15xG2cdYwIJnQXsq,71
