,name,spotify_id,popularity
0,Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,73
1,You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,78
2,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,80
3,9 to 5,4w3tQBXhn5345eUXDGBWZG,76
4,Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,72
5,Song of the South,2uX5f3x2cObov0iDAPln4o,69
6,Could You Be Loved,5O4erNlJ74PIF6kGol1ZrC,76
7,Hells Bells,69QHm3pustz01CJRwdo20z,74
8,Keep on Loving You,4rcHWl68ai6KvpXlc8vbnE,71
9,Take It On the Run,5gys5nzVQIYhgHIfiOJYva,68
10,Crazy Little Thing Called Love - Remastered 2011,35ItUJlMtjOQW3SSiTCrrw,65
11,Once in a Lifetime - 2005 Remaster,38Ngied9rBORlAbLYNCl4k,70
12,Hold On Loosely,6i9dZZQWNB06HKsQYKTiPF,66
13,Video Killed The Radio Star,6t1FIJlZWTQfIZhsGjaulM,64
14,Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,74
15,Shoot to Thrill,0C80GCp0mMuBzLf3EAXqxv,73
16,Hit Me With Your Best Shot,0vOkmmJEtjuFZDzrQSFzEE,69
17,Louisiana Saturday Night,50PU05RTGva8laKDwxED9Y,65
18,It's Still Rock and Roll to Me,64UioB4Nmwgn2f4cbIpAkl,67
19,Dinosaur,0SW6NfA6MTCC6OWNt6SAkV,63
20,I'm in a Hurry (And Don't Know Why),29nNU80zu0vscbrvTi55mG,64
21,I'm Coming Out,3SnGymj6ijE2iuUfWxLo1q,66
22,Brass in Pocket - 2006 Remaster,1QaJWSCk3UMKLotnPCIHh1,61
23,Whip It,4sscDOZCkbLSlDqcCgUJnX,65
24,Althea - 2013 Remaster,7M7AwtGvWdMYudqx5Iuh1m,63
25,The Spirit Of Radio,4e9hUiLsN4mx61ARosFi7p,64
26,Breaking the Law,2RaA6kIcvomt77qlIgGhCT,70
27,Biggest Part of Me,6JHXiRD1QjMK1N6AQEnL04,64
28,Don't Stand So Close To Me,5veJDT0MLsLbhYsx42GXUD,68
29,Against The Wind,1SWmFiFSIBoDbQJjNKC7SR,64
30,Love Will Tear Us Apart - 2020 Remaster,34iOH7LY3vme5rQxsVILZ4,67
31,All Out of Love,7dQC53NiYOY9gKg3Qsu2Bs,67
32,Redemption Song,26PwuMotZqcczKLHi4Htz3,70
