,name,spotify_id,popularity
0,Gangsta's Paradise,7lQWRAjyhTpCWFC0jmclT4,81
1,Check Yes Or No,6iy4PoAuZBMvtrlDX4VxC7,69
2,1979 - Remastered 2012,5QLHGv0DfpeXLNFo7SFEy1,75
3,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,73
4,I Got 5 On It,4IYKjN1DrYzxKXt0umJqsG,73
5,Bullet With Butterfly Wings - Remastered 2012,6GtX0jaNL8IjVQfrDBx81z,72
6,Sold (The Grundy County Auction Incident),0NLBwQBYJhEM9t3KAMPFVR,68
7,Brain Stew,1nLnpLXvl68RZCSjfkyiaa,69
8,Any Man Of Mine,0pdfN7nOHMYmKykzu1cyfm,69
9,"I Like It, I Love It",3IvcWWehbBcBR4YZxlGM9R,67
10,"Shook Ones, Pt. II",33ZXjLCpiINn8eQIDYEPTD,74
11,This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD,65
12,Fantasy,6xkryXuiZU360Lngd4sx13,70
13,Dear Mama,6tDxrq4FxEL2q15y37tXT9,72
14,Don't Speak,6urCAbunOQI4bLhmGpX7iS,68
15,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",2stkLJ0JNcXkIRDNF3ld6c,69
16,Tha Crossroads,5KSJ9k1FYjFLnIRlJT2wF8,67
17,Breakfast At Tiffany's,1uzWOoJdADfstQuFtQFTUn,68
18,High And Dry,5jafMI8FLibnjkYTZ33m0c,73
19,Lump,2JdzB67NvIa90K4gEZPLeX,68
20,Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,69
21,Alright,5xC8uOesnn0udeXAYlAnoY,72
22,Just A Girl,5lWRaa0fBxDE5yU91npPq7,63
23,1st of Tha Month,1dF5Y2dd7Wm4wZKvVjWBpr,64
24,Name,1G8jae4jD8mwkXdodqHsBM,66
25,Sweet Dreams (Are Made Of This),3D0bXrSv7O73vOaGOG8J9c,65
26,Champagne Supernova,6EMynpZ10GVcwVqiLZj6Ye,68
27,Hey Man Nice Shot,5pQEExRHWM9XnghO6bhdLJ,65
28,Cumbersome,6u1yKoh00WaoSpNp46RzKF,63
29,You Were Meant For Me,14sVnTYvfzo9sQM4RkQTaq,65
30,Candy Rain,4j1Bk0BEIGCF9hR7cSwl9d,62
31,Don't Look Back In Anger,7ppPZa3TRUSGKaks9wH7VT,72
32,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",1OYOLWqKmhkFIx2KC9ek1a,65
33,"Tonight, Tonight - Remastered 2012",7bu0znpSbTks0O6I98ij0W,68
34,Shimmy Shimmy Ya,3ABG1UQTk0eLYUAeWkmfMi,66
35,Peaches,3VEFybccRTeWSZRkJxDuNR,65
36,That Ain't My Truck,7riuy1t0Kt3SRgMtFxX0FR,61
37,Can't Stop Lovin' You,6z3JD6IqVvu6TUBtCfQPbe,61
38,Tell Me,2lp8xjq0WTm3HZKHuDEweg,64
39,I Wish,3LklW07tvdx2AHsgfi1Mng,61
40,Good,0ttHpMs250dpFkCYAnuhnE,63
41,Dreaming Of You,5EL8hqM8YQJHKKnzGdahly,64
42,All Mixed Up,18ZOH3KKu5Elt5ysocFyX4,62
43,Survival of the Fittest,7N1Vjtzr1lmmCW9iasQ8YO,69
44,Get Money,53oWwSxPuyH2cjYKXH8fgO,60
45,Fake Plastic Trees,045sp2JToyTaaKyXkGejPy,70
46,Hand in My Pocket - 2015 Remaster,2lE7oRoKssULAtbWViL385,66
47,Tomorrow,24tO365YW6lcZr1hN4Ukzj,64
48,Desvelado,2JJSGhPpATm8lXeYjD95fw,70
49,One Sweet Day,7ySbfLwdCwl1EM0zNCJZ38,68
99,Keep Their Heads Ringin',7jIujRjK5JKNrMCcAvYUTN,60
149,More Human Than Human,1NbJFhkVdD47YZ2IojKkJi,60
199,You Oughta Know - 2015 Remaster,3jS7bB0oXVOwGFZn3aE5NV,67
249,In the Meantime,02lTDOxHeXTHsdwXoz6lpC,62
299,Cotton Eye Joe,0Jg602cHeMCnPez9baacIe,58
349,Spiderwebs,4ZD6SiaJi75smnel0d7jl3,59
399,Shadowboxin',7bp5DfkdK1OAvNJ1U4HfDA,64
449,Lady,7AjfklMN4WpQYz5FkT4E66,62
499,Here's a Quarter (Call Someone Who Cares),0RdMBceHhBJLqNjObk1NPP,60
549,No One Needs To Know,4vbW5aT9UQGRqEScStQPPy,61
599,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",6P316E7tFylzpVrDrXVF9s,62
649,They Don't Care About Us,3wuCCNCnBhJlwkIJTBZFiv,71
699,La Chona,6pq7EtEDWgD5Sh02RJaXK7,64
749,Doin' It,4WMBl2wiGUSGa5C7tfQEAo,63
799,Down,0HDaKOlVAfUWXdFR2RhBtN,59
849,Gloria,15ob9SMGLWrexuPuyuMjKl,64
899,Runnin',0XgpiStoxq1IJncYlPrvZ5,63
949,The World I Know,4beuBXU4k3YWwVKm0PpWhv,62
999,Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,70
1049,Zero - Remastered 2012,4YFcGTdgmEuw8xTO4XrxbB,63
1099,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",6SI4JD7iyQ0rrudhCNtMv0,62
1149,Como Una Novela,43Z6YxVTYyr5ewyo2uepdy,69
1199,So Many Tears,0NzNKU2MJ9LCetT2uZMJH2,63
1249,Heaven Beside You,1DCdIWCE5UFiObCsTSpKFv,61
1299,Amazed,6iNcyWk5iUEY7P9zeTc5hm,63
1349,Soon as I Get Home,6SkGfPa77E4giShVbk9N6R,58
1399,Freak Like Me,6Vas6h9lB5mmeVDXdFqlQA,60
1449,I Can Love You Like That,19lw4C2aW6TYvxqRsek2Kd,58
1499,Every Little Thing I Do,5u3rsmRYRSKJpFHXPT4p07,58
1549,Ironic,4oGTdOClZUxcM2H3UmXlwL,57
1599,Tu Traición,2ObbqCZZgwK8VowFYf0RPh,64
1649,Don't Let Our Love Start Slippin' Away,70TsRbycWfabtevnripyRu,58
1699,December,3yi27cGUFPTQUdWZV9nV67,59
1749,Mis Tres Animales,50urwe1JN84PxSKsJ8yY2p,60
1799,Como La Flor,5ubqSAc9LxUS2CsMHcA4kF,62
1849,Can You Feel The Love Tonight,67HKtdqchK0rmODxsBeWT8,58
1899,Feel Me Flow,6Kp8tQd95YPSrSUTkll2Of,60
1949,Boombastic,4fxF8ljwryMZX5c9EKrLFE,67
1999,Hey Lover,5wG7d4cNogw0ETKaICPEYA,60
2049,Time Bomb,41kg2RvdwBuIv0OPpvBS4v,63
2099,My Front Porch Looking In,2CVJECHIdpe8otFH0XFI4F,56
2149,Sonora Y Sus Ojos Negros,6D8GThe4smZsFMPhUjgy7N,61
2199,Man in the Mirror,2u2udGmop1z67EPpr91km7,64
2249,Será Mejor Que Te Vayas,6rtHT1rKFnDZL4EksdLY0t,63
2299,Don't Take It Personal (Just One of Dem Days),0JCAezTC5IlK1a9o0YBEsD,58
2349,Days Like This,3xINh6YqkLfucEtjoa4x7D,64
2399,Enamorado De Un Fantasma,47zLjYjuaWunbmMrn6jLLj,63
2449,Counting Blue Cars (Tell Me Your Thoughts On God),6B618H5CuCdEzcVs0NKTlt,56
2499,Voy a pintar un corazón,6ztkxjvne5bjzUUnoskShx,56
