,name,spotify_id,popularity
0,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,76
1,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,73
2,Ramblin' Man,5cfYurP1XKldMBtvBBJiTs,71
3,We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,75
4,Dr. Feelgood,3U6sjwor2GyL9gwiolSi1Q,69
5,Love Shack,4W4wYHtsrgDiivRASVOINL,70
6,Epic,4ReyTz0y3TGkX48wO3Llot,69
7,18 and Life,0qgrrDnUUhyxpxbBznUnzg,69
8,If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM,72
9,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,75
10,La Puerta Negra,5TueyPDnDMPSRdQd7VYooI,67
11,I Remember You,4ZpXHlV2vQVfPXUvbDSZ92,68
12,Bust A Move,3IeCYkdKI55mNMl2o4vX0k,62
13,Gone Country,1A0I5aiVZRwecRlbQcweBh,63
14,Poison,5XcZRgJv3zMhTqCyESjQrF,72
15,Lovesong - 2010 Remaster,0X5C4WjQNubRysTkHOubz3,60
16,Simple Man,4O7sDupv5V7qEBk96qOZyi,60
17,Jessica,2tVQhBSJ1SQtb4gX0taaiR,63
18,Personal Jesus - Original Single Version,1xShPgQbOUa98avWJQFDBY,62
19,Hey,2Aqc48sn8He26hmTvQ2BMj,67
20,Here Comes Your Man,0cs671lxX2eoDzr2KMuo3N,68
21,Once Bitten Twice Shy,7pkWZL0kA26s754CwyK0SH,62
22,Waiting Room,5FFowl1Ve4S5OehL6OywSg,64
23,Youth Gone Wild,1jF5Id0OPFU1Mae8BEUF5u,63
24,Black Velvet,1KU5EHSz04JhGg3rReGJ0N,71
25,Por Tu Maldito Amor,3KZI2xeiIRJd8fm84ClxH5,58
26,The End Of The Innocence,3NWcFiL6oCEagrFiTdDr1m,60
27,Major Tom - Coming Home,709ffFK4o4MtG1NKoLvOma,67
28,La vie en rose - Single Version,1UH4viviUjZnS9aWgPGrk0,64
29,Rockin' in the Free World,4Y7fEQ4PAzhlLnLviRw2P4,66
30,Pictures of You - 2010 Remaster,1tuwC1Ob5vnYZhvg3zyzJg,58
31,The Girl From Ipanema,3898C4AbdbptwYet6547e5,69
32,Head Like A Hole,3ckd4YA4LcD3j50rfIVwUe,59
33,The Heart Of The Matter,7jZ4UZAmg006Qx3rVuF7JI,58
34,Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD,74
35,When I See You Smile,0tKjVEJlX3IZ5L1rEJc5hh,65
36,How Am I Supposed to Live Without You,3RMeOetCdXttthQK0clPuz,70
37,Killin' Time,3otZLoLcx2d74hx8RaHXh6,57
38,Higher Ground - Remastered,5arVt2Wg0zbiWwAOZef2Nl,65
39,Debaser,3FzKPS0oVknVlCW3PhxIHl,64
40,Same Ol' Situation (S.O.S.),0FqMZmwe9qJ3nR5FuYpyoY,61
41,Summertime Blues,3hV8Gvijx6cVv339o3uCSK,59
42,Heaven,2dEgwtRjYl6TJkIwjRwn6z,61
43,Have I Told You Lately,1VsGYaCBFjCVudtX9IGqDg,68
44,Sacrifice,0e3yhVeNaTfKIWQRw9U9sY,73
45,If You Don't Know Me by Now - 2008 Remaster,7DFawVSjI88xR9mjnWwURg,72
46,You Got It,6r20M5DWYdIoCDmDViBxuz,68
47,Closer to Fine,7rKyITVLEwldhdXIy7P6Vw,58
48,Wicked Game,34u3Bj1KVxKWfA07yDJ2vG,65
49,Love Song,0vJUdIefT5caKla9H8b1q4,55
99,Fire Woman,0GyJA0Yn0CcqvHKzeKaVhw,60
149,Wild Thing,0gljI0CtjpdZK6ecidfxto,59
199,A Qué Le Tiramos,4Ic0MrnJyQE34VFBKwM3I7,62
249,Cutie Pie,3kim6v8wY7HLPaNmw99SxD,54
299,All I Do Is Think of You,4XhrowM5IKGCRrY2HzYBH3,55
349,It Had to Be You (Big Band and Vocals),58Znl2X9CgsghGUZrkEUr4,60
399,Pump Up The Jam,21qnJAMtzC6S5SESuqQLEK,64
449,Monkey Gone to Heaven,1lFC3sMgOcDrVzNh8zXRnl,62
499,(What This World Needs Is) A Few More Rednecks,0egmXjMeF4XP8HCRP5si1U,54
549,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1cOj24fUMnBSXhtp7waHVW,57
599,Crimson & Clover,6FEKEO3y7QFcMwoGeR0GtU,56
649,New York Minute,2jxqu3v4AZAhUNvdAbDGet,55
699,Don't Go Away Mad (Just Go Away),2zZ8l0uehjvGhJR5SMN9Jl,57
749,Something in My Heart,1CrWoWuxupYY1vi1XRdpBX,54
799,Something About You - Single Version,2uXewDKMktNkkMfotqSxN6,60
849,Back To Life,7vvRkLPIvfjjmCIqNxBuEZ,63
899,After All (Love Theme From Chances Are),0ACu78PvVsOFYIKgRkKbGZ,64
949,Lullaby - 2010 Remaster,4d4oXk7O2lEhZ83ivV93li,53
999,Sound System - 2007 Remaster,4Pmo0mMgiyBCj1Zd7Axsi1,56
1049,Ready Or Not,6AgDFWLbbAt2migXMbrhXT,54
1099,Lost in Your Eyes,6PMDILZiYo4YzMBbE0dGK9,66
1149,When I Call Your Name,5g12xHasIIOu6rNGQ933qT,55
1199,Miss You Like Crazy,6WTD4ZZx3jit6MY3hDDXcc,65
1249,Escapade,5HAv1Ckfe50DUjv8ghwTrz,53
