,name,spotify_id,popularity
0,Dragula,6Nm8h73ycDG2saCnZV8poF,71
1,Freak On a Leash,6W21LNLz9Sw7sUSNWMSHRu,73
2,The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,77
3,Doo Wop (That Thing),0uEp9E98JB5awlA084uaIg,73
4,Back That Azz Up,6o2g1BJvtYQssH84kBYs7y,67
5,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",28UMEtwyUUy5u0UWOVHwiI,70
6,One Week,29hBRadFZf9QTGRHZmxm65,69
7,Wide Open Spaces,6cjwec9ii5uLK7CDfPBYt1,67
8,Inside Out,4GiVcDqNQI0fc0yYuRGH9m,67
9,Slide,0nnwn7LWHCAu09jfuH1xTA,70
10,You Get What You Give,1Cwsd5xI8CajJz795oy4XF,74
11,Save Tonight,1t2Hq2WIBcZINOEnK6mdJG,67
12,Careless Whisper,4jDmJ51x1o9NZB5Nxxc7gY,75
13,Hit 'Em Up - Single Version,0Z2J91b2iTGLVTZC4fKgxf,66
14,Cowboy,19LT4ZUEeoUdimKE04WJJg,66
15,Torn,0KDaN0HL3TcJVTbXlQCEsS,67
16,Meet Virginia,4ocbH5ZJqajZIpUrqRUoue,66
17,Mi Enemigo El Amor,3V5mrjHNr7VFhcUJ5oh45V,68
18,Wanna Be A Baller,6lEIjrQNwJPecJ7mMXjhjo,64
19,Lost,4LLHvfvE21JQFD9ZKVCbd0,65
20,Bawitdaba,0f37VQs969vZUL4gVfHRV9,66
21,Still Not a Player (feat. Joe) - Radio Version,3GKL13lkM5nRc4zC1lIOrR,68
22,Voodoo,5uGsG0LfotfWDq6hql4h53,65
23,Intergalactic - Remastered,5fpizYGbi5IQoEraj6FP0R,68
24,Changes,1ofhfV90EnYhEr7Un2fWiv,64
25,Living Dead Girl,10V8XpuyMoEcSMfM79WDET,65
26,Hail Mary,2zoobJFEB9h15fjYjRd6oP,64
27,Ruff Ryders' Anthem,1BKT2I9x4RGKaKqW4up34s,68
28,Believe,2goLsvvODILDzeeiT4dAoR,75
29,"Boom, Boom, Boom, Boom!!",2Ld2LehpgQNREMxl9LlIzm,76
30,In the Aeroplane Over the Sea,4OciRObYGzPzlU40U7YRc8,66
31,Ex-Factor,2VjXGuPVVxyhMgER3Uz2Fe,69
32,Pretty Fly (For A White Guy),3SFXsFpeGmBTtQvKiwYMDA,72
33,What It's Like,0nbuX7OZkEY5agMkpr98wS,66
34,Sugar,31RTFPrB7wmYBhlkM2ILXG,69
35,Got the Life,6nJPHXRpKYv2yqtalEjKy5,68
36,California Love - Original Version,3ia3dJETSOllPsv3LJkE35,64
37,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",225xvV8r1yKMHErSWivnow,76
38,Rosa Parks,0shK5iZQppbHPQYiy60xs9,65
39,Pickup Man,3QvOV1QYPPre7gjppKyeON,62
40,Superman,4X3qGigyU6ARi3HP4lWD95,66
41,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",6lEuFGrUqR9Yc6hSsHPnYP,74
