,name,spotify_id,popularity
39,Righteous,5dOxHHMOFAbG3VH23t0xNm,84
40,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,82
41,7 Summers,0tbjiOUl4k492KPdWZS9sy,81
42,UN DIA (ONE DAY) (Feat. Tainy),0EhpEsp4L0oRGM0vmeaN5e,93
43,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,94
44,my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,85
45,Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,88
46,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM,85
47,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,82
48,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,87
49,my future,2ygvZOXrIeVL4xZmAWJT2C,87
99,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,86
149,cardigan,4R2kfaDFhslZEMJqAFNpdd,86
199,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,82
249,Tap In,4Hpib09wXgD84w4uwTPnYD,85
299,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,83
349,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,81
399,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq,81
449,hot girl bummer,2mt1IqcFyY1zmYZT8Q3xw9,85
499,Ice Cream (with Selena Gomez),2J4P46vCFm1rPkNkp9pZWX,87
549,Mad at Disney,7aGyRfJWtLqgJaZoG9lJhE,88
599,Daisy,0AUvWawuP0ibk4SQ3sIZjk,86
649,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,84
699,Blastoff (feat. Juice Wrld & Trippie Redd),2rFsFjq0D9JAmc0APpCO6P,82
749,Many Men,3CDVMejYHnB1SkEEx0T1N4,80
799,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
849,Hawái,4uoR6qeWeuL4Qeu2qJzkuG,95
899,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,90
949,Slidin,7fxSLnklnayJNBIKntXedZ,80
999,Wonder,5KCbr5ndeby4y4ggthdiAb,88
1049,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,85
1099,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,85
1149,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,85
1199,Rags2Riches (feat. ATR Son Son),1ENdcyhqdylaLsPVgB83qq,82
1249,the 1,0Jlcvv8IykzHaSmj49uNW8,83
1299,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,80
1349,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,91
1399,I Hope,23T0OX7QOiIUFShSzbJ5Uo,79
1449,July,6J2LdBN97cDWn0MLxYh9HB,84
1499,One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,79
1549,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
1599,forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,82
1649,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,87
1699,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,85
1749,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,80
1799,You Got It,4lsHZ92XCFOQfzJFBTluk8,86
1849,Life's A Mess (feat. Halsey),5wWAwzGp2OaaoIkwcz6wZs,82
1899,BLIND (feat. Young Thug),2T5NBwKRySiCR78vVk08vr,82
1949,More Than My Hometown,0eBXyY4SatzpE7opnzgXvz,78
1999,Hello (feat. A Boogie Wit da Hoodie),2r6OAV3WsYtXuXjvJ1lIDi,85
2049,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,88
2099,Brand New Draco,4V9ynsDPwHtdItksqjuRu0,77
2149,Daylight,6Ed1q0X8oSKSm4IIhiQbYg,83
2199,Hit Different,7Bar1kLTmsRmH6FCKKMEyU,81
2249,My Dawg,42Tohunwlh34o0mgxYx5iq,77
2299,Maniac,6KfoDhO4XUWSbnyKjNp9c4,84
2349,Snitches & Rats (feat. Young Nudy),3WaDoMDQRqDdgtCDLxanpN,77
2399,Blood On My Jeans,0fCwrjKfWxF3xQhZrYUw4T,80
2449,Bang!,53BHUFdQphHiZUUG3nx9zn,76
2499,Excitement,3WnTQDd9A3bpBfzCziElU9,80
