name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Phone Numbers,3f9Mzvd3URfbbIJBX4pz9Z,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Go Loko (feat. Tyga, Jon Z)",1kK6DwzyXJSp58u5HYWwuD,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Git Up,2KKijf6Ett4kmVNJze2roh,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Somebody Else,5hc71nKsUgtwQ3z52KEKQk,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fake It,4eAwB5pnKFTmsgc3zWoYO0,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
All Summer Long,5rX6C5QVvvZB7XckETNych,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Dile,69Ej1xrGjOcHvIMtMKxK0G,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Homicide (feat. Eminem),7M2tXmeS15NAzEn7ABFeBg,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Break Free,12KUFSHFgT0XCoiSlvdQi4,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Money Longer,0B8QzDH7YWih85V5SEMnyJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rodeo,4ak7xjvBeBOcJGWFDX9w5n,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Anthem,0BRHnOFm6sjxN1i9LJrUDu,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Regulate,7nYvUtkQMx1v80S2FH2s9J,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Problem,7vS3Y0IKjde7Xg85LWIEdP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Obsesion,65H6t1WQBim6q93yM8fEwn,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
My Immortal,4UzVcXufOhGUwF56HT7b8M,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Free Spirit,2kAIpGWnlFLQh48iut6Zzq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't Know Why,6ybViy2qrO9sIi41EgRJgx,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sad Song (feat. Elena Coats),05CrK6Q5VGtfPDtyQFJ4Kf,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Self Control,5GUYJTQap5F3RDQiCOJhrS,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Corduroy Dreams,02tvc9CFnTyHuSRlGeNv9w,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Headstrong,1AEYT6VxrxXPMoQUxsY0E4,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Take Me Out,6ooluO7DiEhI1zmK94nRCM,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You're Welcome,6U4VqEHy4n5VeiH4pQPL24,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Black Skinhead,722tgOgdIbNe3BEyLnejw4,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"One, Two Step (feat. Missy Elliott)",7uKcScNXuO3MWw6LowBjW1,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Try,1jF7IL57ayN4Ity3jQqGu0,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
All You Need To Know (feat. Calle Lehmann),4Gcv5SsxnQWpmOnUI19EJk,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Follow God,2QpGZOhTCHHiKmpSO9FW4h,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
GANG GANG,6uJONCdr2rC65BNmCnTBWK,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Cada Vez Te Extraño Más,70w1mwTod6NgCNV6e7ZlIQ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Peer Pressure,4RE3vueod5PL48rvHtuu9C,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
i'm closing my eyes,3NsuucK8qXpIJf7KPZX7vq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Truly Madly Deeply,013AWvizllIUEC2FOBzOnh,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Because You Loved Me (Theme from ""Up Close and Personal"")",28UMiBhn383n9S7GL4tsxD,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Verte Ir,4lzxJ4jCuFDXXGkE1LmpKR,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Marvins Room,047fCsbO4NdmwCBn8pcUXl,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
What the Hell,2z4U9d5OAA4YLNXoCgioxo,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",31H6au3jhblhr6MMJiXnCq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Karma Police,3SVAN3BRByDmHOhKyIDxfC,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Spectre,2DGa7iaidT5s0qnINlwMjJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sixteen,4PkIDTPGedm0enzdvilLNd,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
We Found Love,6qn9YLKt13AGvpq9jfO8py,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
HOME,7lthOBXNue2IvedLRfkod8,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
8,6X29iaaazwho3ab7GNue5r,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Baila Baila Baila - Remix,7mWFF4gPADjTQjC97CgFVt,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Talk,0rTV5WefWd1J3OwIheTzxM,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
WHAT TO DO? (feat. Don Toliver),4AO1XhrgJczQ9bNVxdfKQe,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No One Compares To You,4cZ3UsiKd1kUQIaq4BFIj2,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Boredom (feat. Rex Orange County & Anna of the North),5WNYg3usc6H8N3MBEp4zVk,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Maneater,7j74lucZ59vqN67Ipe2ZcY,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Faith - Remastered,0HEmnAUT8PHznIAAmVXqFJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Little Lies - 2017 Remaster,4CoSCPlKNrWli7E5kFtbcl,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Canyon Moon,5IhzJOXNE7ki0IIJbZbnGq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Formula,6EtKlIQmGPB9SX8UjDJG5s,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fake Love,343YBumqHu19cGoGARUTsd,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No Limit,2DQ1ITjI0YoLFzuADN1ZBW,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Drive,7nnWIPM5hwE3DaUBkvOIpy,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Procura,2q9udNV9NK0BL3q9p6TLxf,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Simple,4L9Ds4mpD3SuYoWwFUlv16,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Farsante,5EId1m4DNwTf3at31w8bPJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Leave a Light On,6lOWoTqVnAWXchddtTH31W,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
As the World Caves In,4JE6agBLHGA5TaF6FlqfBD,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Yo No Sé Mañana,7nDIflSHQXzaa8zupxwv3U,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Honeybee,5CalS8Gn69OOrR9aiw0ZO9,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
What About Us,0Qh38w01QRXK6KHIv0e3hb,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"A Whole New World (End Title) - From ""Aladdin""",1iWHabUgUuuKLBa0TzTHfk,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Dive,51ChrwmUPDJvedPQnIU8Ls,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Imitadora,6r46lnXFbE9fr2d3KNaGbe,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Blood Sweat & Tears,5RGf8qn1TBWVplLyyKUsuV,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
God Is A Dancer (with Mabel),6fenHIxXuuzKB55wY4WCHP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Even Though I'm Leaving,5Fhe63YOMZsGdB3CgCDuBi,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Empire State of Mind (Part II) Broken Down,5sra5UY6sD658OabHL3QtI,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Wish Grandpas Never Died,7Dxes6VnfbZYV0S2QTnVuT,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Play with Fire (feat. Yacht Money),7vguMCv8uVuZLiQJ156u3Z,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Pretty Heart,6vC90OOjZR165Hw8CpsqEm,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Jar of Hearts,0HZhYMZOcUzZKSFwPOti6m,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You Found Me,4IoYz8XqqdowINzfRrFnhi,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Losing Interest,1LGFhRGycG5VI9cU8gFgVP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Replay,5vlEg2fT4cFWAqU5QptIpQ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Everybody Hurts,6PypGyiu0Y2lCDBN1XZEnP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ain't No Rest for the Wicked,3Pzh926pXggbMe2ZpXyMV7,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Just A Lil Bit,4nva9EpKntUTs6CRSGBCn9,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ella Y Yo - Featuring Don Omar,6G4U9avyBNEfP0fAIduev3,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bored,04sN26COy28wTXYj3dMoiZ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Remember the Name (feat. Styles of Beyond),6ndmKwWqMozN2tcZqzCX4K,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love,0W4NhJhcqKCqEP2GIpDCDq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Have Nothing,31er9IGsfFbwqy1pH4aiTP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
La La Lost You - Acoustic Version,5WkCcSa78lM1Ym4LXzJUiN,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Cuaderno,7anSoGdgtmJTAPZBzcPhO6,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Black and Yellow,5A6OHHy73AR5tLxgTc98zz,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Aventura,37zdqI4r1gswIzczSBkRon,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Be Honest (feat. Burna Boy),5pAbCxt9e3f81lOmjIXwzd,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Falling Like The Stars,15xWRPHQMeqgdkGzInx3PY,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
It Girl,4fINc8dnfcz7AdhFYVA4i7,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Chicken Noodle Soup (feat. Becky G),6wyr4ReB05D9sJB1Rsmcqo,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Qué Pena,5099x34vBakWpGkHourFxP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Si Te Vas,6Y4PDQv4XjYjHLeLmvyOt0,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No Te Contaron Mal,7hbk4BaF66O09R1gq0bKwj,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No Rain,6txWz9UapYHVxEd7dDIHXT,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Perdón,7qCAVkHWZkF44OzOUKf8Cr,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Greatest Show,4ylWMuGbMXNDgDd8lErEle,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Me Niego (feat. Ozuna & Wisin),4ggiDYAkJ7Yk8d5xOr7Xjo,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Jump Around,3TZwjdclvWt7iPJUnMpgcs,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Black,5Xak5fmy089t0FYmh3VJiY,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fly Away,0hTrQoqDmFnA4S1PC265e1,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Play,4jp4Z02kzzg8gK0NmDGgml,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Heaven,0vrmHPfoBadXVr2n0m1aqZ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Treehouse (feat. Shotty Horroh),6S1IgeHxxOT9qVWnmsdGxe,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fuiste Tú (feat. Gaby Moreno),29csiYMOfBmLmGwxmISrMy,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Clarity,60wwxj6Dd9NJlirf84wr2c,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rumor,56eGOeSsqdg3FLxdo83TwV,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Selfish,2xbI8Vmyv3TkpTdywpPyNw,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Waiting On the World to Change,5imShWWzwqfAJ9gXFpGAQh,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Kiss You,4My8w8AA1JpG6E5SiAPvJL,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Break from Toronto,79MSEdtXuudhGhC5AtG07g,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",6lEuFGrUqR9Yc6hSsHPnYP,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
New Flesh,6TEiFwaiHERpdfG6WnGed1,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Forever,3NZJlJemX3mzjf56MqC5ML,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Disturbia,2VOomzT6VavJOGBeySqaMc,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Can't Handle Change,0I1eFRytp4XRhLCjT6tZm7,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Eyes On You,5AnSllIrgGsCZzZJkVnApx,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You Get What You Give,1Cwsd5xI8CajJz795oy4XF,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hayloft,2kS6td1yvmpNgZTt1q5pQq,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Whatever You Like,1IAzD1muglOxOcPbUHs70R,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Changes,00i2HU7TEzzftShjRrDSEF,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sativa,2pg2TiYo9Rb8KeB5JjP7jS,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Human,1sTsuZTdANkiFd7T34H3nb,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,7h0d2h0fUmzbs7zeFigJPn,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
BLEACH,0dWOFwdXrbBUYqD9DLsoyK,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
One Thing,5G2c6FsfTzgYUzageCmfXY,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
What's Love Got to Do with It,4kOfxxnW1ukZdsNbCKY9br,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mother's Daughter,2WyRfGeHo97VC5mP1BBSzr,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Unsainted,5mpUKTdskZea0gStWzeHUZ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Whenever, Wherever",2lnzGkdtDj5mtlcOW2yRtG,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
In Too Deep,1HNE2PX70ztbEl6MLxrpNL,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Forever,12OLyHDxt6dqlAybSPFBK3,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lady May,3t5OV1asJHmOlf23T08CLv,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Aerials,4e9eGQYsOiBcftrWXwsVco,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bad At Love,7y9iMe8SOB6z3NoHE2OfXl,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lover (Remix) [feat. Shawn Mendes],3i9UVldZOE0aD0JnyfAZZ0,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Play It Again,03fT3OHB9KyMtGMt2zwqCT,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
BURN IT DOWN,7oVEtyuv9NBmnytsCIsY5I,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Payphone,1LmN9SSHISbtp9LoaR5ZVJ,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Live While We're Young,6Vh03bkEfXqekWp7Y1UBRb,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Smooth Criminal,5z6xHjCZr7a7AIcy8sPBKy,74.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
California Gurls,6tS3XVuOyu10897O3ae7bi,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Nevada,02shCNmb6IvgB5jLqKjtkK,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Iris,6vrUTGn5p8IrfTZ0J6sIVM,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Boys Like You - Acoustic,51xRMJFRBrW9C1RI1qW4S0,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Say You Won't Let Go,1Pw5C4N6Fn5E4mGCxmbbVa,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Better Off (Dying),1tlrTC3x7viJ1U30oOFGdF,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Dark Necessities,2oaK4JLVnmRGIO9ytBE1bt,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sharp Dressed Man - 2008 Remaster,1UBQ5GK8JaQjm5VbkBZY66,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Reggaetón Lento (Bailemos),3AEZUABDXNtecAOSC1qTfo,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Karma Chameleon - Remastered,2wSAWEYUHkt92X4SBAPqZE,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
High And Dry,5jafMI8FLibnjkYTZ33m0c,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Other Side,2cKovq3l6OJjhVVDbVKOsr,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Pied Piper,0ffweDHrg4bZqdG4IfGYuo,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mercury: Retrograde,2Vc6NJ9PW9gD9q343XFRKx,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Green Light,6ie2Bw3xLj2JcGowOlcMhb,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
watch,7eB1V5LvAdxCc7brfGhRRo,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Salió El Sol,48NXpYRuvv9izul4oXhqS9,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Gimme More,6ic8OlLUNEATToEFU3xmaH,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Suicidal Thoughts,56TOfxnRzSRbFRw8J6C4IT,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
La Gozadera (feat. Marc Anthony),0OMRAvrtLWE2TvcXorRiB9,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Starlight,3skn2lauGk7Dx6bVIt5DVj,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bed Of Roses,1zng9uqqXoPkmU05nsAlsw,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Otra vez (feat. J Balvin),3QwBODjSEzelZyVjxPOHdq,73.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
