name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Sweet Sacrifice,7hlXiMxN81uctLsvbtHZ8x,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Black Magic,4cJhBmeJ7KiBeuy7oxRnZ3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Happily Ever After,21fXrzSxu2y51Yqf57QycI,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
drowning.,1Gu6GxGcH3D0abQDS2IOyF,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Should Live in Salt,6gf7WF9nXNON9HdNtrdEDq,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lean on Me,20kN7bu0HMO8rIVY6tEytW,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Forever And Ever,4ZOmgxC7Uf3YrjeDrSWytk,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
White Trash Beautiful,7e1xwG8jnFyCWtHXt0P4AM,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mi Viejo,5jmuiCbNU1SEvFKqMadOZR,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lá vem o sol,74o1pFywinH2eEPxbbaLqc,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Griechischer Wein,2f8Hc0w7BpDtzwoa6BHKec,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Back to You,6iB4FVNBjXR9M5nhvSlZde,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Oh Yeah - Remastered 2005,1iOHLlEsMbgJfYBFWy4TjG,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Turn up the Speakers - Radio Edit,7102UhVPxGoYGNE2w3duPh,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Victim of Love,2qcPsPqgTpl1KYgVptu3Oc,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lonely,6ls5ulRydoPE7oWGPGBqFA,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rest Of My Life,6SLUwdeias7fn6qVq6LcgP,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Good Thing,6zHecELSAUYPCmYY8qHuOy,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Los Angeles Is Burning,0biGKHOtNVGM14sRSztyKq,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Come Back and Stay - 2008 Re-Master Version,1r3YUTAwY0Y7tyV9Xcgps8,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Exitlude,4fCs9oQGvZGbnYXBkL4hYh,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Don't Feel Like Dancin',13pyGLYmBjYgvOMIEivX2K,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I'm a Real 1,3u6uUpi5kvtGqYZjQFgDH8,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Found Lovin',49Nx0cY3kuKBc6S0LRlWnz,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Somewhere Only We Know,7AQAlklmptrrkBSeujkXsD,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
See You Leave,6gifrVamdnrYxkXPV6ul0k,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fare Thee Well (Dink's Song),0YOOXnCJihgyluizqhAcrz,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
We're All To Blame,2cYoayTRed9m3scuQzKq8Z,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Chuper Amigos,6h8oQHda1vXeex187OLud3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Meeting in My Bedroom,3Ypnlj9KYSif4Elk7EeHgt,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Jigga What / Faint,4pnFRnCOfaETea25g0YSvG,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
リライト,3rb5K4Cw0GsLsgjcSYAP9K,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Chinese Democracy,0zoK1L5JxJbyk7T2nw367B,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Awake,0DrhapFEF5d9Yzg4v914dp,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Pasarela,4yORNsoYe4XnK99EXhKhWB,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Doing Time,4OyfdJiHM6sbfkFmRLrygg,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Million Miles An Hour,76gvSn83c2iOIxV9GQkpZS,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You Are My Lady,5MPxgVGxq79wcoNKtlRaTf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sweater Weather - Spotify Sessions Curated by Jim Eno,7sDzAu7alAL1hWvL86tSGB,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bailamos,2bbeNsFmjZqdoDhjLsKNWe,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Kiss Off,0Jf9d1BEYPcxK8NwGj194O,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Straight From The Heart,5eaK7PLGwyDXmHfTdWZZuE,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Kahit Maputi Na Ang Buhok Ko,7Lq3Lv6khoDcAyjGnwsg9F,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Wild World,3vYrrMpsebx3OJ1H5E1lWQ,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Think I'm In Love,6mJQe0vTIojlxwyMwwy6YR,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
She's A Beauty - Remastered 1991,7HF88mJXq8DpotZohoW2mo,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Brown Eyed Girl,2ICMnjBhI7xQhI6dV3Z78P,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Équinoxe,37WtwAa4PzRprHMp7Esdds,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"El Chakra Del Corazón, Anahata - Om En La Clave De F",0ODALQinASCloaogj0xgAF,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Booyah,30BBwDTjwHQf1ixFGaE2o2,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
At The Hop,4LcrHUkRmXG3c0YD5VYutn,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Walk in the Skies,4VJge9qYxmhYEod0CWoEZ7,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don’t Say Goodbye,34jDGAa38HErcEfObppqmt,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",6LKsT6X9BxMK8ePCDNRLal,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
KEINE LUST,29YDZUNKvBI2I64TvLj1Wt,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't Lean on Me,1X6vl2Wy5yY708C8EfRUCS,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Your Silent Face - 2015 Remaster,0eKRwDBVWxCXWpLYFYrbd1,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Acid Rain,7yOHHVY8AhsNt297yEcHVE,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Still Here,7jheemFmNF2vXAfhwwKCrw,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Loco,1tQYNmqyChbjXyZqOkto7s,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Spend Some Time,1mHRciKUBSGQml3mQFGMsf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Homecoming,4wH29TM74O3788Kn1KzWuY,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Heyyeyaaeyaaaeyaeyaa (Fabulous Secret Powers),0trTpNYmHAK3EihaZBd2h6,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bones Exposed,0TbbFwClRBAyURSBynegzo,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
It's Goin' Down,4QYvuCdl2N7cXIxZeN1FHL,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
レイン,7wiweCvxdbBw2mTP3AaY9q,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Amie,1mqydO6xMtyTPa8yo1SdVr,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Conversation With The Devil,2nww8CKg1BqCh6Eyr6sr6m,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lenny,0h4jHdNzUrV9eGR2PT5R8c,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Let Me In - From The Fault in Our Stars Soundtrack,4WUduEPZZG6wiE9B5IklnY,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
C'mon C'mon,0YPDp1KIxVLTdh3vnvk6wd,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Send Me On My Way,4yshHBPp0MoVynV1sMCKV3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Game (Triple H),2zSpaFB7e0Yo1QKsDQ22Ol,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Set Up,5XLjIFOigk5R4oc9UUuG8M,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Outro: Luv in Skool,5kD6DnMehM1XD8dvS83Xzu,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
What Would You Do,2WwzQJt4hG7YC6x16ZTYFM,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Stronger Than I Was,6MtI49ggHHumUTONlvMQlq,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rapture,6F2vo4sxRNQ58VYe3pdiaL,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Locked,1vBxzMZGCneeEemHVMw6Q3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Walls Come Tumbling Down,00cn1ynXQhURwsgv69fN0b,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Dark Blue - 2015 Remastered,3tZwKujD64Ad6vlDVxZOrg,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Medicina de Amor,2nTgr8A2F6dpxsuGsf6KSk,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Un Mundo Raro,2ybospMFQiiopuI9P8WjfH,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Jealou$y (feat. Casey Veggies & Kossisko),7ofaLUVPCwrPrKY6Rk6c0b,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fiesta En La Sierra,3Fqo0aANNOCAZIzLNUkVQJ,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Alive And Kicking,3yD272quA0vqP500G8qEX5,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Captain of Her Heart,5EwltLwI9hRLyiTUAjMsQ6,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",7MDKvOzNgAJ3KMCtaP2UOa,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ghost Assassin - Original Mix,3VPBqHUd17ZvEgabW9ZOUU,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
R U Crazy - Radio Edit,4iBLjdxbL9VKzNEfPeZ6zR,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Satánico Dr. Cadillac (Versión '93) - Remasterizado 2008,38BgSgrjtPKDkFxykexEFu,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I'LL BE GONE,3cQGb2POE359G9WH81bF60,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Feel The Volume,03IxJiB8ZOH9hEQZF5mCNY,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Razorblade,4UF1eupXP9Zz5GpYepyOxI,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ni Que Estuvieras Tan Buena,3ElOgE8UIHSCqQu1L4FBco,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
King Without a Crown,3NkIfsiFHnljGrlXSD2AJ3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Du riechst so gut,73se54LukI1xEPE8XKsrWf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Luz De Luna,5MALTxghQ66hGWdl1lsGmB,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Soy un Desmadre,7osWsJWrvkAjuJX6ca3PX8,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Not Done Yet,3KDrOuo1mXgkuZVQnpFAD7,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro,3nxaPqAOxUxkLhIhbvmv4t,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Paloma Querida,7nQWIZIZ4W7ZKFbrF5R97L,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Blood of Heroes,4qgDlkfqsbZ0q5tOSp0nqE,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Life is a Highway,5gB2IrxOCX2j9bMnHKP38i,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Carousel,3gVXAW2pduBl7tzjAGUVRb,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hello,4qYlBtzkmby4r1N7etPnUv,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Smooth Sailing,1Dhi8OBMSyukjUQ93uBfNz,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Un Millón De Primaveras,0qqLzlmKDj55Zmck2rdT33,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
It's Not Over,0wIhWLNLIOmzQ89B3rtTd3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Clave Privada,4m5hcZXjgM3iL1tWNCWaer,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Quién,6mdvilly3zBePvaMy5PGmB,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ain't No Mountain High Enough - Mono,76resiPGue5Cum9rLUKCj0,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Don't Dance,0d9iRVkb4ugBrAxR83PplQ,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Pennies From Heaven (with Michael Bublé),79tHp1cHwQG5f0AD6rP38l,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
$TING,48YPDmhRIQRiusm5uCz5gX,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Tonight I Celebrate My Love,622nEHkm52E6ijVShcea9f,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Treat Her Better,3hPHUpKVB4xo9efj2y29W9,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Rhythm of the Night,5IPJsGFKtxKDPCkT8lhEjN,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Who Can I Run To,0wdaPticLmmqJdhgLDJ9zI,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Cuando Sale la Luna,2vDaSr8NzCzG2rFtqup2Kq,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Tale That Wasn't Right,6Fd53Af2royyl5btFfgzlB,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Set You Free,64juMW0Kj0MLIn5pbuNvKD,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Wake the White Wolf,0clLkj1AMdB66TpLHZnazR,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No Other Way,1jnnieDkF1hOlRil2Sgv9i,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rapper's Delight,0FWhGmPVxLI6jOVF0wjALa,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
By Night,6BjAF110FvR7r3j7vhmdKW,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Stand Out,48UDhM2xL9wUuYLfrpK2Jv,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
MEIN TEIL,2OQRceDfxBfmwTEmNOSpFq,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Alive And Kicking,471SXWs7Ko4d2rkKOk7oPF,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
How Will I Know,7mMWGhaIiDmbsGaAAcmwGm,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Grillz,0Aqlt4N5h6rUtKnd09VXpr,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love and Memories,7n9GxM3guijiK2isLfUgJt,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Klarinettenkonzert A-Dur, K. 622: 2. Adagio (Jenseits von Afrika): II. Adagio",4a2qoYY6xINDXtUOBFbJ6d,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Show Me (feat. Trey Songz, Juicy J, 2 Chainz & Chris Brown) - Remix",141P7NlXMEOGbaJIrvGqvi,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
So In Love,1D2QnxvMOac95EG9C0KbsJ,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fireman - Main,0aq7ohTG6VDYQvsnAYtA5e,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rock Co.Kane Flow (feat. MF Doom),6RBMpENxbx74lTdR5SBcaF,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love U 4 Life,02D9uD9WQb834Lb54xCvDS,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sunday Morning,6yCjhDzcVIfxvTjBKhhn7P,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Everybody's Watching Me (Uh Oh),0yyyapBjZ9Ek1vcpp3e9bj,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Elle me dit,2CFGQXM3exBO8U9WGve2GY,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
All Night Longer REMIX (feat. B.o.B),5PXhYXlPf6CCGrSeZEmJZH,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Suspicious Minds,2Ywft2Thbf7mPyoD2ntadi,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Dorado,4o0sJFXHckKlBhhynZsSIg,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bold as Love,50DMG6AvtNzbrxMc62w6ph,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Downtown Train,3fPqUl4lPDUQmY0T7dKUv2,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
That's How I Got To Memphis,5NmBhMK9Pfu1XNAyzmxIro,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Flossin' (feat. Big Moe),7r8KGFyID2uExN5FupG4AT,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Stars,6lQE6LF3MU63Z6VyhPxaV3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
蒲公英的約定,4hYHaROtjB6YREh6AgW3fd,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fear & Delight,7zyqJJ0QwajaHaPLCqZFXN,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Secret,0WnVjkW8k8Zo37JAI7K8zF,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
It Matters to Me,3rXdABev6vQtBCElztIl7m,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Heroes (we could be),0YzCQcsgj6KqwBHVx1mZrH,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Whatsername,7HXtpmFjqt4Wv6T8y5lVz3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mo'murda,3u9pftbhkHKNti0U58q5j3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bop,0VWPd2zYt1430jL6XtUjep,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
De Música Ligera,2WD9ggmpZE7Wodh3qVVCgg,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
My Savior My God,1syFMBjjRvL3uReOM8yWEb,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lose Control (feat. Ciara & Fat Man Scoop),1ulAlG3x3jWtCCK2SI4qyL,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lech,4V3E6xAnGspUos2Sx74w6n,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Te Quiero Así,61kqdsD1xegRmPhdw1r95l,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fighting the World,2tjb6V24kf6sDUdEFNf3m9,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Te Lloré,4wdsQ8HnMcQMBm4QWMOVjS,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Body Head Anthem (feat. Mr. Magic & Choppa),4EcF55fGcfwbZhGM7K1yLA,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You're Beautiful,0Wt0LiQPwDLEu6d1iH4b1k,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Chocolate,3Kh58CfPsfIl8XkCEKWbNf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Drop,51hSi1p7g2KdXg7fJA1Hgp,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),5FOHBhUtWl2x5Z6qflA8nd,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mambo No 5,6fJnlY8rYqC37J2u2OeEMf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Grounded,1lAwje1MCr6B5E5polZ9Wy,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Cherry Blossom Girl,4m8ttWM8IKXyhpv89E867J,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sad,07xM26pWCDsUWV2ialwgNf,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Imagine,0FNPiAAdWdWaGr7JOnlKmi,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Private Idaho,1y5V5qja332UyMeUurFhDS,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Just the Two of Us,5fdNHVZHbWB1AaXk4RBGVD,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Apples And Bananas,2kLN6dEwdgyTbPnFZ1BONy,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Guillotine,3IrcvqIf3ZiBhf3xdsctRX,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Beverly Laurel,1JpcqmUlzNlK7lpFOkszzv,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sympathy For The Devil,02UGiF5MKosDZ1gp91oxgT,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Byegone,6MMojjMFcyv3btdSXFGeYc,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ciega por El,2gPsQJOKby0xTXp7AP7jMc,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
King Daddy,0zpmJNXSpRwY42jOyWPxgQ,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hollow Bodies,2ptvMNky2NB76kLNmjBVL3,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Drive,6aVeSCobcOjIkMFARN9B7l,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Besos y Copas,0fqFKDW0OUuuZSNaQjt8fp,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Stand,6HSbHJSeDXW0nej0oSXSE1,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fall to Pieces,4A9O9e4iTm4bYnOPSzWaGb,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't You Worry Child,043bfUkTydw0xJ5JjOT91w,54.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
