name,spotify_id,popularity,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,preview,img
Wait,5jETlbplk10X3x5n7mCPBL,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fatalidad,6SVwp3pEbiGgFbPt8dVYc8,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Real Life,4mdjTz7RhMC1MPPVu8jNYR,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Solitude,7gkkNoM0zgRc4i42w3tnts,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Rich Girls,58F6iKkYdIccktJ8i8BuQQ,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
No Es De Madera,2pBLpt9CZUy7FA2lTVEFlx,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Corazón Mágico,3Hj11HLySjrLEPAQya90TC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Shut Up and Let Me Go,3bu5GJpyHZs8DfPlkKrnnE,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Killa,5KzHTHTjftb7QFh5GicRnO,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Miss Movin' On,348qSa1KejmhpWgCpsfSxb,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
This Train is Bound for Glory,7mfn1O2YQifrW5nZhAhCGL,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Webs We Weave,4HEsfjwdNYA1rVNRuvQQaK,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Machete,2PlIgKShwmoYHTAk3o4nsG,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
You Ain't Much Fun,2XLDLXDfStaQTcnOhEQZrB,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Goin' Against Your Mind,1rxz8AseGxCsYQDHyg4scv,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Woman's Gotta Have It,20HCbY9qPpi1H2pP2MRUWy,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
(I Can't Help) Falling In Love With You,7aR1QwbQa26sjDXiVMLik4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
5 Days in May - Remastered 2012 version,5AIcpQ7JFM3DZju7bPqb8t,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Saints of Los Angeles,4pruGLEd2plhfOmusGTGdq,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Beautiful Girls - Radio Disney Version,0x4KuMldlnPMniT86Cmyep,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous & Busta Rhymes) - 2007 Remaster",3CU5cYgEjwjaW7pitNKZYJ,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bad Kids,7wexq2QIYnZPVoZIJ4qvR4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Good Morning, Captain",154qGmayKVoKeeqv8Yy0QC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Magdalena,47HJ7biEuVZxoPkauczu2R,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Too Cool,07THAZa24N9xFHZcYuLRVK,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Quién Vas A Amar Más Que a Mí,1IV8PlSxx5PUiaxKwVrlg9,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Un Rinconcito En El Cielo,3Bab8rkL9ByngZwofNYQkt,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I'm Ready,3vQQ6sNWRLfWXrnL04bIe0,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Esta Cobardia,17TL9yOtBcUaq4dwq4WBa8,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Tell It Like It Is,7GSRH3L0HAM3StkAkYVamC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
For the Good Times,4cIGNFaKpoVuJfVvixS0mU,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Up the Wolves,41LUI2mXScZDjIZWmvvWpR,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Dead Man Walking,6VOM9VW2HspbL77jPEaBxW,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Like This,2Z2JnZNB7lbUdKR5GynUlV,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I've Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth (Summer Song),3DASPeFJXSIycNpbROhrAC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Darling Baby,10u9028SSfRyIKxV4xrzsg,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
We Will Rock You,22GetoSByhvjxGShdWX0Lk,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Side of a Bullet,4InNoUpsnbiq97FLvir4lU,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Je veux te voir,4H9637mkUDyk9Rq0WgDEwc,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Everytime We Touch,5YnKmPZytgkywuHktntXDV,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
One​-​Winged Angel (Final Fantasy VII),7GBP9vqKB9o9wcQrkblICD,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Meaningful Moment Through a Meaning(less) Process,4TrCvd1PrqI14lZb7tEtYo,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Roca eterna,09YG9ee8meFr9ba4pxynbi,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Do It Well,2dOcfwJpfgGLcB4vPi8YXf,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Perdidos,6TjHpTuIWtMK2wrEst0cuB,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
XO,4u2JQ1rzBirJVn6Ka2aQ5l,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Good Times Bad Times - Remaster,3tcaltthSz9s6awB6koVRo,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Noots,6wXNqGJ5eHfAaz8WcBN4Sp,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
La Cobra,3aSYVIS5nC3hrFK368flZt,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Next Go Round,0uGps3BPhLvK3eUsShjHRz,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Contagious,7HjJQunSPwkXXVnGeItUEH,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Baby Mine,0h5G987d8sIqIpMlNckOj4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Life in Technicolor,1rkbMXhEjIytsUGbhoR5pn,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Get out of My Life Woman,6DNgKv1sWH2505Z5SAqAXr,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hasta La Vista,2tQjS2hrxfrtJQFIdHeXGD,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Communication Breakdown - Remaster,6GXlXAfXR7C6u1VjR3VMsm,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
April In Paris - 2007 Remaster/Rudy Van Gelder Edition,3QuSHJUfvuOyeKMS32Wckj,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Have You Seen Her,3hRJmeg1d5bXdmUylhZbiO,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Hombre Que Yo Amo,5OtonpNWhoAw9z3wRwM2TC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
A Letter to Elise,4DdXOLc1VMAY34ourCn1Xa,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Vole Muy Alto,48J8zASAodks2eLyRI0SNk,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
El Cid,3mBQ4UV14Y5yxckDwaRhOn,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
They Move on Tracks of Never-Ending Light,3cIG78oBauowzEbkBwWADN,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Finish the Fight,05eRZcYJ6jdeNb41UVoxaS,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Get Me Bodied - Extended Mix,3W1mdCYUHWewrVXnRsPntM,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Snake Eater,2e3g8go386Zn6EyIz60Ci9,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
What You Want,0b1IlQG9MRf8vu1E6Iq19J,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Won't Trade,6180Fv9Y1zovHtrIVaTGSM,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't You Know Who I Think I Am?,3HOGZQbzokUiYHuWhxOBjx,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Hello, I'm In Delaware",1PUh1GENlvlgu0dW28I6tY,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Down On Me,5OF0f6QSHHbqillaWVFWiu,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ramble On - Remaster,3Qjm0halGOZZGIS1tNaXlI,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Juliet - Single Edit,4cIedAXi7s8BYl4eRjC3Bc,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Breaking up Is Hard to Do,4fnMcxme0xLpT5jFhKz7vz,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Anakin's Dark Deeds,7E7lRhO18SHKnX3wzgp5kN,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love Me Tender,7LSGjWtza5Y8itm6Cpbj1s,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Polka Dots and Moonbeams,0HFWS5C6ThNeuOr10Xz21U,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Who Did You Think I Was - Live at the Nokia Theatre, Los Angeles, CA - December 2007",5e7ati4Dx5ax2YapfnV5FS,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Media Naranja,3wL3XYJ5sAQ7LgFsF5uCV4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",79H87DHga7uOxkvFRGa4a8,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Circle,4awnQTwynhz0j6Rk2ZwM6A,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Strasbourg / St. Denis,62VWmsNoDmqT0Mj9oHHFVh,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Guns Are Drawn,2CIRyBgH4ybwRRrAi45hbx,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fantasy (feat. O.D.B.) - Bad Boy Fantasy,2AlO5CLisJAA9X5JybMtuz,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Ten Crack Commandments - 2007 Remaster,4xtq6uY0ofikksLWN37pT4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
She Thinks My Tractor's Sexy,0oKU0u7DD8cchRbNTR0SC6,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Con la Punta del Pie,4rt2zpNhFBayp948Pi6liZ,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Do Your Best,5IwP0zGazWIsct8dcLzHEw,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Go Get It,1Iiv0n1xjwVYVf8NOTjoq0,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Wollt ihr das Bett in Flammen sehen,14CVBGaoD5k3VC9Qmz5imZ,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Little Red Rodeo,166uOnqKj9iSOp4GYqoDOj,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Preservation,4m5zY9PRJvqPRDhDMJwSel,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Open Your Eyes,3wl4ZUBsuH7n2lsW4WjU05,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mami (Angel De Paz),6Ty47iTpofWm0kytiMddq9,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I'll Be Here Awhile,1mHZhWJu6RVJhyu3USZdI5,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love Is All Around,5psbwXbjlWCqmLVzIqif7Q,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,6oNs211OtOGzyZ2fvnMPHS,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"It's Hard To Say ""I Do"", When I Don't",1gSt2UlC7mtRtJIc5zqKWn,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
When the Levee Breaks - Remaster,3BGwxsmbbOe2jmZfh5CUAO,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
In Your Own Sweet Way,5Y8XLhYm4ZeMU25Rg24YoH,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mi Niña - Bachata Version,3Ed337L8k9XN4Cje0mr7p6,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Chica Virtual (feat. Arcangel),2fxmV4oZNFCZGXgJ8tN9Jf,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hablar De Ti,2V7e0D3hauJAyGtgc9EFxK,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Like You,3S2wsVP6VihPaMdxrRELmA,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Noche de Sexo - Live,4wtyCUszTnUlNqNXNoDcGw,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Mississippi Girl,79YeQbd1p7MsuT7wHQLRYY,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Under Me Sleng Teng,1YjBJlLZh4wwnfYZCr3jrE,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
I Want Candy,7sruBwHu4S0DIo8RXKxsAY,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Stairway to Heaven - Remaster,12wlYeErSUNGg1B5d64077,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Take Me Home, Country Roads",389R9arpxdfl0JA450Qn9m,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Everything Is Free,0H8ukN2MIW2iNvqJP1kb4O,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
It's a Lie,6WdgRMkUBrQs7AY0v14wE2,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Whole Lotta Love - Remaster,1uBMgVAUYLnzVL5uQT88FP,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Go Slowly,4gq2bc2770XvbJdEtfUbmw,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Disciple,0esBc6VgM4lFk3SOlL3Ys4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Lost Art Of Keeping A Secret,1RwDsaft1szD0FO3DVEtaT,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Bienvenido Al Amor,37BWywucpTcrzdhcZwkKyG,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Modern Girl,4lWi8GnQbYUmX9j0Y1Cx9u,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Death Blooms,3Y4rNagSf2IukhcOTWYJuV,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Love Is The Drug,34Rt8Ti2OAsA8s39rLgyML,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Since I've Been Loving You - Remaster,3Wunwn44wcWRNB4zb03AvA,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Want That Old Thing Back (feat. Ja Rule & Ralph Tresvant) - 2007 Remaster,16r3p9zsidDZ8pd3Izgg6n,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Imaginary Folklore,7xNpCuqDKASx2f64nkhzNm,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",3Eqaogon7dKnHLIUXuIPbO,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Enjoy The Silence,1sTmPiXe42f42myJn2feNx,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Gematria (The Killing Name),5rAIqtGPZNiCojmpRjuZW5,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Charmer,5d71C4Y7WZiVRBya9rvzE8,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Hoppípolla,0yQPpUq5BJyqah5m2Q5Stt,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
4 Minute Warning,1w8QCSDH4QobcQeT4uMKLm,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Human - Remastered,3gE2Af7Tgd1iZOO1xbTqoh,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sweet Talk,4IBTEftHDFMV8femNMlfMP,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Don't Forget to Remember Me,0SCtEUwSkgavjuzebBznX5,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Wonderful! Wonderful! (with Ray Conniff & His Orchestra & Chorus) - Single Version,5bDVkMLsBJgNL3eejUhBKF,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Halo,5nksa8EqKHSWO9WBj6DnmS,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Southern Cross,4k1YrSM0KCb5LepafCrW5K,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Walkie Talkie Man,0iCrjwLMTjWsdOKdOAZ0FC,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Lark Ascending,2TxxLPHPHOsd3i5104tFv2,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Alexandra / No Lo Perdona Dios / Amor Bonito / ¿cuándo Volverás? - Live,6FFTFvSqtVID11P7o4yFwF,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",5jI2ApByK8KJeWVU39oRO4,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Tan Solo Palabras,0mUKppNt7UrwzGyiBdIq0w,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Suspicious Minds - Remastered,3rSsfex84o72wsK1rTWOo1,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Death and All His Friends,0guzngk1qWk5sgdYbThEGI,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Lloro - Live,2gy4xfwUnc6yehT37GtQwI,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Queen of All Everything,6HJH2v5BIqpKW34nsLV1O7,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Breathe,18B0kNllS1JwrXYMCEFK7l,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Fall Into Sleep,0UvuqCD6ktYwIW97Pn4p2o,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
"Volver, Volver",4Hs73YfAFeRmnLondZLt63,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
The Gift,5Vo2JtJMOozIKC7y37HLv8,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Banana Man,1rbieHTuGFWstwVk9o7Fgr,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Trap Star,1ynZEpoQPz0ylGFCUx7l9u,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Les Baricades Mistérieuses (6e ordre),1Q9JMojxHHF6JbEJAKJLgj,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Take A Chance On Me,7x93eCAiJQF7DUt979fj3p,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
And Then What,5EoobjvWYSRwoPnhRojf5c,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Sound of Invisible Waters,2SIgGbcduNKHTFEFcvmUaS,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
Asphalt Cowboy,36WoS1FbsFQLh95hRRto2p,49.0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
